ECLAC,,,
Thailand,"PLAZA ATHENEE HOTEL (THAILAND) CO., LTD.",Meeting Package,"32,389.29"
Thailand,PROPERTY CARE SERVICES  (THAILAND) LTD.,Outsourced Personnel,"568,800.36"
Thailand,PROPERTY CARE SERVICES  (THAILAND) LTD.,Custodial Services,"316,688.79"
Thailand,PROPERTY CARE SERVICES  (THAILAND) LTD.,Outsourced Personnel,"125,965.15"
Thailand,"ROCKWORTH PUBLIC CO., LTD.",Furniture,"70,732.12"
Thailand,"TAKACHIHO FIRE, SECURITY&SERVICES (THAILAND) LTD.",Maintenanc e Services,"32,637.08"
Thailand,"TNT EXPRESS WORLDWIDE (THAILAND) CO., LTD.",Shipping Services,"42,754.57"
Thailand,"ZENITH COMP CO., LTD.",IT Services,"37,326.72"
ESCWA,,,
Lebanon,ASSIYANA SAL,Office building cleaning services,"133,103.00"
Lebanon,ASSIYANA SAL,Office building cleaning services,"133,049.50"
Lebanon,COMPUTER INFORMATION SYSTEMS,Computer Related Services,"69,753.50"
Lebanon,IDM(Inconet-Data Management).,Computer Related Services,"81,000.00"
Lebanon,LADKANI OFFICE SOLUTIONS S.A.L.,Photocopiers rental/lease,"32,564.45"
Lebanon,SOLIDERE,General building maintenance and re,"387,889.00"
FAO,,,
Austria,INTERNATIONAL ATOMIC ENERGY AGENCY IAEA,Professional procurement services,"54,361.04"
Austria,UNIDO,Unclassified,"1,206,641.98"
Austria,UNIDO,Unclassified,"896,492.84"
Bangladesh,MESSRS KHAN BROTHERS,Grain distribution,"80,979.54"
Bangladesh,VILLAGE EDUCATION RESOURCE CENTER (VERC),Vocational training,"42,958.46"
Belgium,CENTRE WALLON DE RECHERCHES AGRONOMIQUES CRA-W,Materials or product inspection,"51,069.00"
Belgium,SITA (OFFICE IN FRANCE),Satellite or earth communication systems services,"987,500.00"
Canada,SHL CANADA INC,Business and corporate management consultation services,"35,182.00"
Canada,UNIVERSITY OF BRITISH COLUMBIA,Marine construction services,"64,138.21"
China,CHINESE ACADEMY OF AGRICULTURAL SCIENCES (CAAS),Publishing,"32,395.00"
"China, Hong Kong Special Administra",Mt  & R TRADING CO LTD,Transportation and Storage and Mail Services,"50,400.00"
Denmark,BALTIC CONTROL LTD,Materials or product inspection,"42,000.00"
Ecuador,COMISION PERMANENTE DEL PACIFICO SUR,Education and Training Services,"40,000.00"
Egypt,"FAME LIMITED CO.,",Prefabricated buildings and structures,"58,699.16"
Egypt,"MARRIOTT HOTEL & CASINO, CAIRO",Hotels,"34,414.15"
Egypt,MOVEIN FOR DEVELOPMENT CONTRACTING,Prefabricated buildings and structures,"99,138.27"
Egypt,MOVEIN FOR DEVELOPMENT CONTRACTING,Prefabricated buildings and structures,"57,836.07"
France,NOVACOM SERVICES,Software or hardware engineering,"80,675.33"
France,TREDI SA,Environmental protection,"548,253.00"
France,TREDI SA,Refuse disposal and treatment,"49,420.07"
Germany,BRAINLOOP AG,Data processing or preparation services,"33,200.53"
Germany,CORNERSTONE ON DEMAND LTD,Education and Training Services,"56,831.93"
Honduras,FERTILIZANTES DEL NORTE SA DE CV (FENORSA),Transportation and Storage and Mail Services,"50,876.86"
India,BELLSTONE HI-TECH INTERNATIONAL,Transportation and Storage and Mail Services,"38,750.00"
Italy,A.T.I. SANITAL-PIEMONTE-LATECNICA,General building and office cleaning and maintenance services,"6,679,543.27"
Italy,A.T.I. SANITAL-PIEMONTE-LATECNICA,General building and office cleaning and maintenance services,"940,024.22"
Italy,AASTRA ITALIA SPA,Communication equipment maintenance and repair,"30,032.47"
Italy,ALES 24 SRL,Building and facility maintenance and repair services,"41,121.80"
Italy,ALES 24 SRL,Building maintenance service,"373,134.33"
Italy,ALES 24 SRL,Building maintenance service,"147,453.09"
Italy,ALES 24 SRL,Building maintenance service,"123,146.18"
Italy,ALES 24 SRL,Building maintenance service,"118,716.69"
Italy,ALES 24 SRL,Building maintenance service,"102,868.78"
Italy,ALES 24 SRL,Building maintenance service,"88,357.60"
Italy,ALES 24 SRL,Building maintenance service,"87,313.43"
Italy,ALES 24 SRL,Building maintenance service,"69,426.45"
Italy,ALES 24 SRL,Building maintenance service,"60,327.80"
Italy,ALES 24 SRL,Building maintenance service,"46,435.08"
Italy,ALES 24 SRL,Building maintenance service,"42,652.05"
Italy,ALES 24 SRL,Building maintenance service,"41,177.19"
Italy,ALES 24 SRL,Building maintenance service,"41,126.04"
Italy,ALES 24 SRL,Building maintenance service,"38,552.10"
Italy,ALES 24 SRL,Building maintenance service,"36,124.25"
Italy,ALES 24 SRL,Building maintenance service,"34,110.42"
Italy,ALES 24 SRL,Building maintenance service,"33,732.61"
Italy,ALES 24 SRL,Building maintenance service,"32,373.50"
Italy,ALES 24 SRL,Building maintenance service,"32,338.31"
Italy,ALES 24 SRL,Building maintenance service,"31,772.28"
Italy,AMA SPA,Refuse collection and disposal,"320,032.73"
Italy,AYS AT YOUR SERVICE,Material handling services,"375,335.12"
Italy,CANON ITALIA SPA,Office equipment rental or leasing services,"71,447.54"
Italy,CANON ITALIA SPA,Office equipment rental or leasing services,"60,149.07"
Italy,CANON ITALIA SPA,Office equipment rental or leasing services,"54,545.45"
Italy,CARLSON WAGONLIT ITALIA SRL,Banquet and catering services,"39,801.93"
Italy,CARLSON WAGONLIT ITALIA SRL,Education and Training Services,"219,839.15"
Italy,CARLSON WAGONLIT ITALIA SRL,Project management,"577,450.26"
FAO continued,,,
Italy,CARLSON WAGONLIT ITALIA SRL,Project management,"110,092.21"
Italy,CARLSON WAGONLIT ITALIA SRL,Project management,"49,643.93"
Italy,CARLSON WAGONLIT ITALIA SRL,Project management,"38,513.51"
Italy,CARLSON WAGONLIT ITALIA SRL,Project management,"33,244.21"
Italy,CARLSON WAGONLIT ITALIA SRL,Project management,"31,556.29"
Italy,CARLSON WAGONLIT ITALIA SRL,Travel agencies,"417,388.12"
Italy,CARLSON WAGONLIT ITALIA SRL,Travel agencies,"125,113.04"
Italy,CARLSON WAGONLIT ITALIA SRL,Travel agencies,"103,180.54"
Italy,CARLSON WAGONLIT ITALIA SRL,Travel agencies,"63,690.69"
Italy,CARLSON WAGONLIT ITALIA SRL,Travel agencies,"40,645.08"
Italy,CARLSON WAGONLIT ITALIA SRL,Travel agencies,"32,467.53"
Italy,CARLSON WAGONLIT ITALIA SRL,Travel agencies,"31,600.27"
Italy,COLT TECHNOLOGY SERVICES SPA,Local and long distance telephone communications,"258,397.93"
Italy,COLT TECHNOLOGY SERVICES SPA,Satellite or earth communication systems services,"43,116.88"
Italy,DHL EXPRESS (ITALY) SRL,Material handling services,"790,884.72"
Italy,EDISCO SRL,Software or hardware engineering,"55,348.84"
Italy,EDISCO SRL,Software or hardware engineering,"33,208.96"
Italy,ELETTROSERVICE SPA,Electrical equipment maintenance or repair,"67,024.13"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,Computer services,"59,973.79"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,Computer services,"43,046.36"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,Computer services,"41,827.54"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,Computer services,"39,080.75"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,Computer services,"38,754.97"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,Database management system software maintenance,"59,274.61"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,Database management system software maintenance,"41,800.00"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,Database management system software maintenance,"40,857.14"
Italy,FERRAMENTA MESSINA SNC,Management and Business Professionals and Administrative Services,"98,296.20"
Italy,GALA SPA,Utilities,"363,636.36"
Italy,GEOSOLUTIONS SAS DI SIMONE GIANNECCHINI,Database management system software maintenance,"51,857.14"
Italy,GEOSOLUTIONS SAS DI SIMONE GIANNECCHINI,Professional training,"163,975.16"
Italy,GEOSOLUTIONS SAS DI SIMONE GIANNECCHINI,Professional training,"49,664.18"
Italy,GEOSOLUTIONS SAS DI SIMONE GIANNECCHINI,Professional training,"38,346.61"
Italy,HEWLETT PACKARD ITALIANA SRL,System and system component administration services,"207,311.26"
Italy,HITRAC ENGINEERING GROUP SRL,Air conditioning installation or maintenance or repair service,"747,956.07"
Italy,HITRAC ENGINEERING GROUP SRL,Air conditioning installation or maintenance or repair service,"482,573.73"
Italy,HITRAC ENGINEERING GROUP SRL,Air conditioning installation or maintenance or repair service,"130,959.11"
Italy,HITRAC ENGINEERING GROUP SRL,Air conditioning installation or maintenance or repair service,"110,261.02"
Italy,HITRAC ENGINEERING GROUP SRL,Air conditioning installation or maintenance or repair service,"103,570.96"
Italy,HITRAC ENGINEERING GROUP SRL,Air conditioning installation or maintenance or repair service,"77,696.87"
Italy,HITRAC ENGINEERING GROUP SRL,Air conditioning installation or maintenance or repair service,"77,422.21"
Italy,HITRAC ENGINEERING GROUP SRL,Air conditioning installation or maintenance or repair service,"30,739.39"
Italy,ILO - INTERNATIONAL LABOUR OFFICE,Education and Training Services,"37,169.00"
Italy,IMPACT ITALIA SRL,Business and corporate management consultation services,"253,193.89"
Italy,IMPACT ITALIA SRL,Business and corporate management consultation services,"83,063.07"
Italy,IMPACT ITALIA SRL,Education and Training Services,"85,824.67"
Italy,INTEROUTE SPA,Satellite or earth communication systems services,"70,000.00"
Italy,ITALIA LOGISTICA SRL,Material handling services,"223,602.48"
Italy,ITEL SRL,System and system component administration services,"49,193.78"
Italy,KONE SPA,Building maintenance service,"130,857.91"
Italy,KONE SPA,Building maintenance service,"40,214.48"
Italy,KPMG ADVISORY SPA,Application programming services,"40,734.00"
Italy,KPMG ADVISORY SPA,Software or hardware engineering,"42,705.00"
Italy,KPMG ADVISORY SPA,Software or hardware engineering,"42,705.00"
Italy,KPMG ADVISORY SPA,Software or hardware engineering,"42,048.00"
Italy,MARIENI PAOLO,Building maintenance service,"46,916.89"
Italy,MITSA SRL,Air conditioning installation or maintenance or repair service,"501,779.08"
Italy,MITSA SRL,Air conditioning installation or maintenance or repair service,"42,895.44"
Italy,ORACLE ITALIA SRL,System and system component administration services,"38,784.00"
Italy,POSTE ITALIANE SPA - SEDE LAZIO,Material handling services,"348,525.47"
Italy,POSTE ITALIANE SPA - SEDE LAZIO,Transportation and Storage and Mail Services,"45,454.55"
Italy,PROGE SOFTWARE SRL,Computer services,"46,000.00"
Italy,PROGE SOFTWARE SRL,Computer services,"37,935.06"
Italy,PROGE SOFTWARE SRL,Computer services,"34,350.65"
Italy,PROGE SOFTWARE SRL,Database management system software maintenance,"36,441.56"
Italy,PROGE SOFTWARE SRL,System and system component administration services,"67,187.42"
Italy,PROGE SOFTWARE SRL,System and system component administration services,"48,257.37"
Italy,PROGE SOFTWARE SRL,System and system component administration services,"45,909.91"
Italy,PROGE SOFTWARE SRL,System and system component administration services,"35,658.91"
Italy,PROGE SOFTWARE SRL,System and system component administration services,"34,841.70"
Italy,PROGE SOFTWARE SRL,System and system component administration services,"34,345.34"
Italy,PROGE SOFTWARE SRL,System and system component administration services,"33,729.73"
Italy,ROTOCLASS SRL,General office equipment maintenance,"41,536.19"
Italy,SIEMENS BUILDING TECHNOLOGIES SPA,Fire protection system and equipment maintenance or repair service,"73,726.54"
Italy,SIEMENS BUILDING TECHNOLOGIES SPA,Fire protection system and equipment maintenance or repair service,"59,093.17"
Italy,SOFTLAB SPA,Computer hardware maintenance support service,"81,832.90"
Italy,SOFTLAB SPA,Computer hardware maintenance support service,"36,272.73"
Italy,SOFTLAB SPA,Database management system software maintenance,"92,285.71"
Italy,SOFTLAB SPA,Database management system software maintenance,"47,635.71"
Italy,SOFTLAB SPA,Database management system software maintenance,"37,655.44"
Italy,SOFTLAB SPA,Database management system software maintenance,"37,655.44"
Italy,SOFTLAB SPA,Database management system software maintenance,"37,655.44"
Italy,SOFTLAB SPA,Database management system software maintenance,"34,816.88"
Italy,SOFTLAB SPA,System and system component administration services,"93,020.83"
Italy,SOFTLAB SPA,System and system component administration services,"93,020.83"
Italy,SOFTLAB SPA,System and system component administration services,"93,020.83"
Italy,SOFTLAB SPA,System and system component administration services,"93,020.83"
Italy,SOFTLAB SPA,System and system component administration services,"91,454.31"
Italy,SOFTLAB SPA,System and system component administration services,"91,454.31"
Italy,SOFTLAB SPA,System and system component administration services,"91,454.31"
Italy,SOFTLAB SPA,System and system component administration services,"91,454.31"
Italy,SOFTLAB SPA,System and system component administration services,"73,869.49"
Italy,SOFTLAB SPA,System and system component administration services,"73,869.49"
Italy,SOFTLAB SPA,System and system component administration services,"65,366.97"
Italy,SOFTLAB SPA,System and system component administration services,"62,355.21"
Italy,SOFTLAB SPA,System and system component administration services,"61,009.17"
Italy,SOFTLAB SPA,System and system component administration services,"55,879.42"
Italy,SOFTLAB SPA,System and system component administration services,"55,085.27"
Italy,SOFTLAB SPA,System and system component administration services,"42,781.46"
Italy,SOFTLAB SPA,System and system component administration services,"41,304.35"
Italy,SOFTLAB SPA,System and system component administration services,"40,242.24"
Italy,SOFTLAB SPA,System and system component administration services,"39,583.33"
Italy,SOFTLAB SPA,System and system component administration services,"36,156.72"
Italy,SOFTLAB SPA,System and system component administration services,"35,663.74"
Italy,SOFTLAB SPA,System and system component administration services,"33,160.86"
Italy,SOFTLAB SPA,System and system component administration services,"30,700.77"
Italy,SOFTWAY SRL,Communication equipment maintenance and repair,"134,449.20"
Italy,TELECOM ITALIA SPA,Local and long distance telephone communications,"32,981.88"
Italy,TELECOM ITALIA SPA,Local and long distance telephone communications,"31,222.95"
Italy,VODAFONE OMNITEL N.V.,Local and long distance telephone communications,"175,232.11"
Italy,VODAFONE OMNITEL N.V.,Local and long distance telephone communications,"164,937.27"
Italy,VODAFONE OMNITEL N.V.,Local and long distance telephone communications,"137,796.79"
Italy,VODAFONE OMNITEL N.V.,Local and long distance telephone communications,"129,533.22"
Italy,VODAFONE OMNITEL N.V.,Local and long distance telephone communications,"127,248.24"
FAO continued,,,
Italy,VODAFONE OMNITEL N.V.,Telecommunications planning services,"111,391.10"
Italy,WORLD FOOD PROGRAMME (WFP),Air cargo transport,"201,423.75"
Italy,WORLD FOOD PROGRAMME (WFP),Supply chain management,"302,266.25"
Italy,XEROX SPA,Office equipment rental or leasing services,"209,293.70"
Italy,XEROX SPA,Office equipment rental or leasing services,"202,668.34"
Italy,XEROX SPA,Office equipment rental or leasing services,"191,973.03"
Italy,XEROX SPA,Office equipment rental or leasing services,"72,509.96"
Italy,XEROX SPA,Office equipment rental or leasing services,"52,322.98"
Italy,XEROX SPA,Office equipment rental or leasing services,"49,090.91"
Italy,ZANZI SERVIZI SPA,Electrical installations maintenance and repair,"422,252.01"
Italy,ZANZI SERVIZI SPA,Electrical installations maintenance and repair,"160,589.10"
Italy,ZANZI SERVIZI SPA,Electrical installations maintenance and repair,"38,674.21"
Jordan,JOVAC - JORDAN BIO INDUSTRIES CENTER,Transportation and Storage and Mail Services,"370,000.00"
Jordan,JOVAC - JORDAN BIO INDUSTRIES CENTER,Transportation and Storage and Mail Services,"144,000.00"
Jordan,VAPCO VETERINARY & AGRICULTURAL PRODUCTS MFG CO,Freight forwarders services,"75,780.00"
Madagascar,AEROMARINE,Locust control,"1,001,800.00"
Mali,TOGUNA AGRO INDUSTRIES,Transportation and Storage and Mail Services,"73,554.00"
Mali,TOGUNA AGRO INDUSTRIES,Transportation and Storage and Mail Services,"52,334.87"
Mali,TOGUNA AGRO INDUSTRIES,Transportation and Storage and Mail Services,"46,868.39"
Mauritius,V & M GRAIN MAURITIUS LIMITED,Cargo insurance,"398,856.00"
Mauritius,V & M GRAINS CC,Transportation and Storage and Mail Services,"276,500.00"
Mexico,COMERCIALIZADORA YUCATECA DE ALUMINIO SRL DE CV,Crop protection,"56,930.00"
Netherlands,ELSEVIER,Information Technology Service Delivery,"118,768.58"
Netherlands,KOUDIJS FEED BV,Transportation and Storage and Mail Services,"68,244.00"
Netherlands,METEO CONSULT BV,Data services,"31,150.00"
Netherlands,SIMONIS BV INDUSTRIE-EN HANDELSONDERNERNING,Transportation and Storage and Mail Services,"176,000.00"
Netherlands,SIMONIS BV INDUSTRIE-EN HANDELSONDERNERNING,Transportation and Storage and Mail Services,"143,295.00"
San Marino,KARNAK SPA,Professional procurement services,"770,777.48"
Senegal,AGROPHYTEX SA,Transportation and Storage and Mail Services,"58,850.00"
Sierra Leone,WINGIN HEAVY DUTY MACHINE CO LTD,Transportation and Storage and Mail Services,"31,155.00"
Spain,FUNDACION DARA INTERNACIONAL (DARA),Risk management consultation service,"336,555.20"
Switzerland,ALLIANZ SUISSE,Insurance and retirement services,"212,742.00"
Switzerland,GLOBAL TRADE INFORMATION SERVICES INC,Data services,"155,844.16"
Thailand,APRACA ASIA & PACIFIC RURAL & AGRIC.CREDIT ASSOC.,Professional training,"49,071.35"
Thailand,J A REALTY CO LTD,Lease and rental of property or building,"59,335.51"
Thailand,PLAZA ATHENEE HOTEL (THAILAND) CO LTD,Professional training,"30,000.00"
Thailand,ROYAL ORCHID HOTEL (THAILAND) PUBLIC CO LTD,Professional training,"63,713.36"
Turkey,IPEK YEM VE GIDA SANAYI TICARET AS,Transportation and Storage and Mail Services,"545,929.00"
Turkey,IPEK YEM VE GIDA SANAYI TICARET AS,Transportation and Storage and Mail Services,"138,640.00"
United Arab Emirates,UNITED MERCANTILE RESOURCES FZC,Transportation and Storage and Mail Services,"46,200.00"
United Kingdom,CORNERSTONE ON DEMAND LTD,Computer vocational training services,"136,363.64"
United Kingdom,LANDESK INTERNATIONAL LTD,Management information systems MIS,"44,134.37"
United Kingdom,LANDESK INTERNATIONAL LTD,Management information systems MIS,"35,723.77"
United Kingdom,LANDESK INTERNATIONAL LTD,Management information systems MIS,"31,094.53"
United Kingdom,MARSH UK LTD,Insurance and retirement services,"132,797.00"
United Kingdom,MARSH UK LTD,Insurance and retirement services,"48,760.00"
United Kingdom,MICROSOFT IRELAND OPERATIONS LTD,Computer services,"1,174,535.18"
United Kingdom,MRAG LTD,Farming and Fishing and Forestry and Wildlife Contracting Services,"760,401.55"
United Kingdom,PA CONSULTING SERVICES LIMITED,Business and corporate management consultation services,"55,864.30"
United Kingdom,SWETS INFORMATION SERVICES LTD,Information Technology Service Delivery,"80,186.39"
United Kingdom,UNITED SHIELD INTERNATIONAL LIMITED,Security and personal safety,"40,000.00"
United Kingdom,VEOLIA ENVIRONMENTAL SERVICES,Refuse disposal and treatment,"153,750.00"
United Kingdom (Gibraltar),ARMOURED PROJECT VEHICLES LTD (APV LTD),Freight forwarders services,"56,060.38"
United Kingdom (Gibraltar),TOYOTA GIBRALTAR STOCKHOLDINGS LTD (TGS),Transportation and Storage and Mail Services,"39,107.10"
United States of America,EMERGING MARKETS COMMUNICATIONS INC,Satellite or earth communication systems services,"825,000.00"
United States of America,ENCOMPASS LLC,Education and Training Services,"130,714.00"
United States of America,ENCOMPASS LLC,Management sector manpower development,"279,710.88"
United States of America,ENCOMPASS LLC,Management sector manpower development,"100,885.00"
United States of America,"ESRI - ENVIRONMENTAL SYSTEMS RESEARCH INST., INC",Computer services,"42,810.00"
United States of America,HEWITT ASSOCIATES,Financial and Insurance Services,"103,636.00"
United States of America,HUGH WOOD INC,Marine insurance,"50,000.00"
United States of America,HUGH WOOD INC,Marine insurance,"50,000.00"
United States of America,HUGH WOOD INC,Marine insurance,"50,000.00"
United States of America,INTERNATIONAL CONSERVATION AND EDUCATION FUND,Mass communication services,"60,000.00"
United States of America,SKOLNIK INDUSTRIES INC,Transportation and Storage and Mail Services,"43,500.00"
United States of America,UNITED NATIONS,Information Technology Service Delivery,"85,000.00"
Zimbabwe,NATIONAL FOODS OPERATIONS LIMITED,Transportation and Storage and Mail Services,"223,110.00"
IAEA,,,
Albania,Albanian Institute of Public Health,"Equipment installation, maintenance, repairs","48,414.06"
Argentina,PLAZA SAN MARTIN TOWER S.A.,"Equipment installation, maintenance, repairs","42,071.91"
Armenia,Armenian Scientific Research Institute for NPP Operation - ARMATOM,System design and development.,"100,942.99"
Australia,Le Garcon Perdu,Management consultancy.,"36,766.32"
Austria,A1 Telekom Austria AG,"Equipment installation, maintenance, repairs","166,829.83"
Austria,A1 Telekom Austria AG,"Equipment installation, maintenance, repairs","98,502.99"
Austria,A1 Telekom Austria AG,Telecommunications,"150,835.35"
Austria,ACP IT Solutions GmbH,"Equipment installation, maintenance, repairs","95,189.49"
Austria,ACP IT Solutions GmbH,"Equipment installation, maintenance, repairs","71,457.07"
Austria,ACP IT Solutions GmbH,"Equipment installation, maintenance, repairs","32,083.13"
Austria,Allianz Elementar Versicherungs,Insurance,"36,775.42"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"40,129.16"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"37,866.67"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"33,903.55"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"33,579.36"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"32,571.89"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"32,368.95"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"31,990.34"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"31,901.77"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"31,223.02"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"30,812.85"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"30,693.24"
Austria,American Express Bank Austria GmbH (AMEX air tickets),Travel,"30,244.86"
Austria,Austrian Institute of Technology AIT,Inter-agency co-operation,"1,671,667.38"
Austria,BACHER SYSTEMS EDV GmbH,"Equipment installation, maintenance, repairs","105,008.04"
Austria,Der Landschaftsgartner Karl Watzke,Cleaning Services,"50,150.02"
Austria,DHL Express (Austria) GmbH,"Equipment installation, maintenance, repairs","61,723.10"
Austria,DHL Express (Austria) GmbH,"Equipment installation, maintenance, repairs","32,147.45"
Austria,Dipl. Ing. Wilhelm Sedlak G.m.b.H.,Construction,"771,538.79"
Austria,Dipl. Ing. Wilhelm Sedlak G.m.b.H.,Construction - specialized,"138,491.21"
Austria,EVN Liegenschaftsverwaltung GmbH,Construction,"1,111,577.80"
Austria,FILMARCHIV AUSTRIA,Media services,"38,576.94"
Austria,Fisher Scientific GmbH,"Equipment installation, maintenance, repairs","32,147.45"
Austria,G4S Security Systems GmbH,Construction,"571,856.44"
Austria,G4S Security Systems GmbH,"Equipment installation, maintenance, repairs","51,435.92"
Austria,GARTNER AUSTRIA GMBH,System design and development.,"101,971.71"
Austria,Horizon GmbH,Printing and copying equipment lease,"108,786.97"
Austria,Horizon GmbH,Printing and copying equipment lease,"108,786.97"
Austria,Hotel Schloss Weikersdorf,Hotel and office leases,"178,337.10"
Austria,IBM Oesterreich Internationale Bueromaschinen GmbH,"Equipment installation, maintenance, repairs","250,176.70"
Austria,ISS Facility Services Ges.m.b.H.,Cleaning Services,"265,463.35"
Austria,ISS Facility Services Ges.m.b.H.,"Equipment installation, maintenance, repairs","1,644,342.05"
Austria,ISS Facility Services Ges.m.b.H.,"Equipment installation, maintenance, repairs","287,027.86"
Austria,Kapsch BusinessCom AG,Telecommunications,"89,377.06"
Austria,LB-electronics Ges.m.b.H.,"Equipment installation, maintenance, repairs","31,375.91"
IAEA continued,,,
Austria,LB-electronics Ges.m.b.H.,"Equipment installation, maintenance, repairs","31,375.91"
Austria,MDS Europe,System design and development.,"50,921.56"
Austria,Metrohm Inula GmbH,Hydrology equipment,"44,507.50"
Austria,MICROSOFT Ges.m.b.H.,Subcontracted programmers,"169,738.53"
Austria,MICROSOFT Ges.m.b.H.,Subcontracted programmers,"59,408.49"
Austria,MIKLO Busunternehmen Dobrosavljevic KEG,"Equipment installation, maintenance, repairs","160,951.99"
Austria,Nuclear Engineering Seibersdorf GmbH,"Equipment installation, maintenance, repairs","182,392.12"
Austria,Nuclear Engineering Seibersdorf GmbH,"Equipment installation, maintenance, repairs","77,153.88"
Austria,OCE Oesterreich Ges.m.b.H.,Printing and copying equipment lease,"153,002.93"
