ECLAC,,,
Thailand,Burke Construction,Building Construction and Maintenance Services,"651,329.37"
Thailand,"BURKE CONSTRUCTION CO., LTD.",Building Construction and Maintenance Services,"305,735.11"
Thailand,"BURKE CONSTRUCTION CO., LTD.",Security and Safety Equipment,"1,189,148.61"
Thailand,Doppio Company,"Management, Business Professionals and Admin. Services","55,523.92"
Thailand,EMC INFORMATION SYSTEMS (THAILAND) LTD.,IT and Communications Equipment,"48,720.02"
Thailand,ERAWAN RAJDAMRI,"Travel, food and lodging","36,539.97"
Thailand,FIRST INTER BUSINESS LTD.,IT and Communications Equipment,"30,057.80"
Thailand,FIRST INTER BUSINESS LTD.,Office Equipment,"69,200.20"
Thailand,JOHNSON CONTROLS INTERNATIONAL (THAILAND) CO.,"Engineering, Research and Technology Based Services","33,624.89"
Thailand,LIANG CHI,Manufacturing components,"33,812.00"
Thailand,LOCKTON WATTANA INSURANCE BROKERS (THAILAND),Financial and Insurance Services,"75,874.08"
Thailand,OTIS ELEVATOR CO. (THAILAND) LTD.,Building Construction and Maintenance Services,"62,549.44"
ESCAP,,,
Thailand,"PC LAND TECHNOLOGIES CO., LTD.",IT and Communications Equipment,"40,614.54"
Thailand,Property Care,Building Construction and Maintenance Services,"172,777.76"
Thailand,Property Care,"Engineering, Research and Technology Based Services","74,362.85"
Thailand,Property Care,Industrial cleaning Services,"119,009.70"
Thailand,Property Care,"Management, Business Professionals and Admin. Services","42,415.14"
Thailand,PROPERTY CARE SERVICES  (THAILAND) LTD.,Industrial cleaning Services,"174,223.53"
Thailand,PROPERTY CARE SERVICES  (THAILAND) LTD.,"Management, Business Professionals and Admin. Services","191,396.11"
Thailand,ROCKWORTH PUBLIC,Furniture,"82,973.25"
Thailand,"ROCKWORTH PUBLIC CO., LTD.",Furniture,"51,947.14"
Thailand,SJS Fine Imports,Motor vehicles and parts,"73,990.00"
Thailand,"SJS FINE IMPORTS CO., LTD.",Motor vehicles and parts,"49,000.00"
Thailand,SODEXO SUPPORT,"Travel, food and lodging","64,071.59"
Thailand,Starlink,Building Construction and Maintenance Services,"180,916.16"
Thailand,"STARLINK (THAILAND) CO., LTD.",Building Construction and Maintenance Services,"72,157.67"
Thailand,"TAKACHIHO FIRE,",IT and Communications Equipment,"23,454.04"
Thailand,"TAKACHIHO FIRE,","Management, Business Professionals and Admin. Services","25,275.78"
Thailand,"TAKACHIHO FIRE,","Printing, Photographic and AV Equipment",1 89.42
Thailand,"TAKACHIHO FIRE,",Published products,"1 ,220.06"
Thailand,TEN INTEGRATED,"Management, Business Professionals and Admin. Services","69,637.88"
Thailand,THAI-PHILL,Building Construction and Maintenance Services,"74,317.55"
Thailand,"V Builder Co.,Ltd.",Building Construction and Maintenance Services,"112,363.26"
Thailand,V. BUILDER CO. LTD.,Building Construction and Maintenance Services,"38,312.86"
Thailand,VICHAI TRADING,Building Construction and Maintenance Services,"65,111.42"
Thailand,World Decoration,Building Construction and Maintenance Services,"30,919.22"
Thailand,"WORLD DECORATION GROUP CO., LTD.",Building Construction and Maintenance Services,"36,507.45"
United States of America,"Cisco Systems, Inc",IT and Communications Equipment,"393,771.00"
United States of America,"Cisco Systems, Inc",Power generation machinery,7 12.50
United States of America,"Citrix Systems, Inc",IT and Communications Equipment,"113,750.00"
United States of America,EMC Corporation,"Engineering, Research and Technology Based Services","12,632.00"
United States of America,EMC Corporation,IT and Communications Equipment,"129,323.00"
United States of America,"LENOVO, INC.","Apparel, luggage and personal care","1 ,580.00"
United States of America,"LENOVO, INC.",IT and Communications Equipment,"37,520.00"
United States of America,Trigyn,"Engineering, Research and Technology Based Services","66,971.00"
United States of America,TRIGYN Technologies Inc.,"Engineering, Research and Technology Based Services","402,081.95"
United States of America,UNICEF-AFGHANISTAN,"Management, Business Professionals and Admin. Services","160,644.43"
United States of America,Wharfedale,"Engineering, Research and Technology Based Services","68,024.97"
ESCWA,,,
Denmark,DAN OFFICE,IT and Communications Equipment,"169,320.00"
Denmark,DanOffice Aps (Denmark),IT and Communications Equipment,"123,895.00"
Egypt,ARMASHIELD EGYPT,Office Equipment,"34,600.00"
France,GROUPE MULLIEZ-FLORY,"Apparel, luggage and personal care","56,862.30"
Germany,Motorola Solutions UK Ltd.,IT and Communications Equipment,"42,425.00"
Lebanon,ASSIYANA SAL,Industrial cleaning Services,"210,985.16"
Lebanon,Born Interactive O.C.sal,"Engineering, Research and Technology Based Services","66,200.00"
Lebanon,BYBLOS PRINTING SAL,Industrial manufacturing Services,"46,690.00"
Lebanon,BYBLOS PRINTING SAL,IT and Communications Equipment,"50,000.00"
Lebanon,COMPUTER INFORMATION SYSTEMS,IT and Communications Equipment,"69,456.00"
Lebanon,Formetal,Furniture,"30,569.00"
Lebanon,LOUIS EL HACHEM ENGINEERING AND CON,Building Construction and Maintenance Services,"120,000.00"
Lebanon,LOUIS EL HACHEM ENGINEERING AND CON,"Engineering, Research and Technology Based Services","247,083.40"
Lebanon,Louis El Hachem Engineering and Contracting SAL,"Management, Business Professionals and Admin. Services","365,615.18"
Lebanon,MUST,Building Construction and Maintenance Services,"54,000.00"
Lebanon,OGERO TELECOM,"Engineering, Research and Technology Based Services","70,939.72"
Lebanon,QUANTECH SAL,IT and Communications Equipment,"55,772.00"
Lebanon,Raidy Printing Group S.A.L.,IT and Communications Equipment,"32,750.00"
Lebanon,SOLIDERE,Building Construction and Maintenance Services,"487,087.76"
Lebanon,SOLIDERE,Power generation machinery,"73,947.30"
United States of America,EMC Corporation,"Engineering, Research and Technology Based Services","100,000.00"
United States of America,EMC Corporation,IT and Communications Equipment,"182,364.00"
United States of America,One World USA,"Engineering, Research and Technology Based Services","1,840,973.65"
United States of America,One World USA,"Management, Business Professionals and Admin. Services","2,043,256.00"
United States of America,PROGNOZ Corporation,IT and Communications Equipment,"103,350.00"
United States of America,"Weidlinger Associates, Inc","Engineering, Research and Technology Based Services","185,817.00"
United States of America,"Weidlinger Associates, Inc.","Engineering, Research and Technology Based Services","68,227.02"
FAO,,,
Afghanistan,ABDUL RAHIM SEDIQ CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","82,975.92"
Afghanistan,ADALAT BROTHERS CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","99,203.65"
Afghanistan,ADIAN CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","116,325.96"
Afghanistan,AFGHAN LASER ENGINEERING & CONSTRUCTION COMP,"Farming, Fishing and Forestry Services","220,829.42"
Afghanistan,AFGHAN ROLEX CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","212,606.44"
Afghanistan,AGENCY FOR FARMING SUPPORT (AFS),"Farming, Fishing and Forestry Services","36,856.00"
Afghanistan,AHMAD SHAH KHAIRKHUWA CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","192,660.04"
Afghanistan,ARIANA BAHAR CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","233,191.69"
Afghanistan,ARYA GHURBAND CONSTRUCTION CO,"Farming, Fishing and Forestry Services","263,927.00"
Afghanistan,ASDA CONSTRUCTION COPANY,"Farming, Fishing and Forestry Services","147,084.00"
Afghanistan,ASIX Communication Afghanistan,"Engineering, Research and Technology Based Services","56,835.00"
Afghanistan,ASPIC ENGINEERING & CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","286,916.29"
Afghanistan,ASVAKAS CONSTRUCTION & ENGINEERING COMPANY,"Farming, Fishing and Forestry Services","255,254.01"
Afghanistan,BABA EVEREST CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","193,287.76"
Afghanistan,BAHAR WAHID CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","144,188.90"
Afghanistan,BALAHISAR-E- QADIM CONSTRUCTION & PRODUCTION,"Farming, Fishing and Forestry Services","225,208.00"
Afghanistan,BAMYAN GLOBAL CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","146,171.40"
Afghanistan,BAYANI TANOOR CONSTRUCTION & ROAD BUILDING CO,"Farming, Fishing and Forestry Services","179,838.08"
Afghanistan,CENTERLINE CONSTRUCTION COPANY,"Farming, Fishing and Forestry Services","249,212.73"
Afghanistan,DELIGHT CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","249,251.52"
FAO,,,
Afghanistan,DYNAMIC RIGID CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","199,789.68"
Afghanistan,Eagle Desert Construction Company,Security and Safety Equipment,"35,515.00"
Afghanistan,EMAD NIZAMI CONSTUCTION & ENGINEERING SERVICE,"Farming, Fishing and Forestry Services","211,650.44"
Afghanistan,EMDAD CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","199,032.49"
Afghanistan,Esa Afghan Construction Company,"Farming, Fishing and Forestry Services","174,026.79"
Afghanistan,FAHIM FIRDAWS CONSTRUCTION & ROAD BUILDING CO,"Farming, Fishing and Forestry Services","91,965.78"
Afghanistan,FRANK SUN CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","186,315.38"
Afghanistan,GREEN CIRCLE CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","164,259.67"
Afghanistan,HAMID JAWED CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","111,696.66"
Afghanistan,Hamkar Construction Company,"Farming, Fishing and Forestry Services","306,446.19"
Afghanistan,HASAN SADAT CONSTRUCTION COMPANY (HSCC),"Farming, Fishing and Forestry Services","36,537.00"
Afghanistan,INSURANCE COPPORATION OF AFGHANISTAN,Financial and Insurance Services,"51,850.00"
Afghanistan,KABUL DAIRY UNION (KDU),Live plant and animal material,"89,000.00"
Afghanistan,KAIHAN CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","253,867.96"
Afghanistan,KAWOSH ENGINEERING SERVICES COMPANY,"Farming, Fishing and Forestry Services","235,271.06"
Afghanistan,Khalid Hatif Construction Company,"Farming, Fishing and Forestry Services","185,046.70"
Afghanistan,MADANI CONSTRUCTION COPMPANY,"Farming, Fishing and Forestry Services","266,354.50"
Afghanistan,MAHMOOD RAQI CONSTRUCTION & BUILDING COPMANY,"Farming, Fishing and Forestry Services","324,129.00"
Afghanistan,Nero Engineering and Construction Company,"Farming, Fishing and Forestry Services","253,687.77"
Afghanistan,NEW GULBAHAR CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","233,739.31"
Afghanistan,NEZAMUDIN Fertilizer Company,Live plant and animal material,"170,934.81"
Afghanistan,NISAR KAWOON CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","146,653.25"
Afghanistan,NOBLE CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","240,028.31"
Afghanistan,NOOR TAQ-E-ZAFAR CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","110,529.93"
Afghanistan,PAMIR FOLADI CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","141,832.22"
Afghanistan,QENAAT CONSRUCTION COMPANY,"Farming, Fishing and Forestry Services","123,500.89"
Afghanistan,RAY CONSTRUCTION DEVELOPMENT COMPANY,"Farming, Fishing and Forestry Services","229,132.76"
Afghanistan,RMA GROUP (AFGHANISTAN) LIMITED,Motor vehicles and parts,"367,603.10"
Afghanistan,RURAL MOVEMENT ORGANIZATION (RMO),"Farming, Fishing and Forestry Services","93,102.00"
Afghanistan,SADAT GHAFORI CO LTD,"Farming, Fishing and Forestry Equipment","66,110.25"
Afghanistan,Sadiq Hamdard LTD,Live plant and animal material,"56,437.50"
Afghanistan,SAEID BAKHTARI CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","166,130.00"
Afghanistan,SAFINA CONSTRUCTION AND ROAD BUILDING COMPANY,"Farming, Fishing and Forestry Services","165,328.32"
Afghanistan,SAFIR HOTAK BUILDING AND ROAD CONSTRUCTION CO,"Farming, Fishing and Forestry Services","153,773.36"
Afghanistan,SAYED AMIR SHAH HAMKAR CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","286,199.86"
Afghanistan,Sazindagan Kabul Construction Company,"Farming, Fishing and Forestry Services","197,617.68"
Afghanistan,SHINE CRYSTAL CONSTUCTION COMPANY,"Farming, Fishing and Forestry Services","283,956.26"
Afghanistan,SOHAIL ATAL CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","259,869.90"
Afghanistan,Tamadon Bamik Construction Company,"Farming, Fishing and Forestry Services","332,576.30"
Afghanistan,Tasal Safi Construction Company,"Farming, Fishing and Forestry Services","51,778.24"
Afghanistan,United Nations Development Programme-UNDP,Public Order and Security and Safety Services,"269,749.25"
Afghanistan,VETSERV LIMITED,Pharmaceuticals incl. Contraceptives and Vaccines,"33,130.00"
Afghanistan,WAHEED NAVEED CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","246,254.68"
Afghanistan,WASLAT CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","150,454.35"
Afghanistan,WORLD FOOD PROGRAMME (WFP),"Humanitarian Aid, Mine Action and Rural Development Services","30,831.84"
Afghanistan,WRONO CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","130,590.11"
Afghanistan,YAAR CONSTUCTION COPMANY,"Farming, Fishing and Forestry Services","311,351.46"
Afghanistan,YAKAWLANG BROTHERAN CONSTRUCTION COPMANY,"Farming, Fishing and Forestry Services","381,400.61"
Afghanistan,YARAN-E-ABADI CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","196,211.62"
Afghanistan,ZAHID SAFI CONSTRUCTION COMPANY,"Farming, Fishing and Forestry Services","226,859.44"
Afghanistan,ZWAK GROUP OF ENGINEERING,"Farming, Fishing and Forestry Services","284,820.17"
Algeria,GLOBAL EVENTS ALGERIA SARL,"Travel, food and lodging","39,401.50"
Algeria,IDOINE SECURITE EURL,Public Order and Security and Safety Services,"70,857.45"
Angola,"CALIVE, Construção civil e obras públicas",Building Construction and Maintenance Services,"57,139.22"
Angola,EMAXICOM COMERCIO E INDUSTRIA,Motor vehicles and parts,"89,220.95"
Angola,I9-INOVE - INOVACAO EM ARTES,"Apparel, luggage and personal care","46,570.50"
Angola,I9-INOVE - INOVACAO EM ARTES,Published products,"35,422.20"
Angola,KONJO COMERCIO E SERVICOS LDA,Financial and Insurance Services,3 00.00
Angola,KONJO COMERCIO E SERVICOS LDA,Motor vehicles and parts,"198,060.00"
Angola,KONJO COMERCIO E SERVICOS LDA,Transportation and Storage Services,"1 ,650.00"
Angola,"SALENE COMERCIAL, LDA",Live plant and animal material,"26,257.23"
Angola,"SALENE COMERCIAL, LDA",Tools and general machinery,"7 ,711.91"
Angola,TRADING CONSTROI,"Apparel, luggage and personal care","3 ,143.37"
Angola,TRADING CONSTROI,Laboratory and Testing Equipment,"23,446.70"
Angola,TRADING CONSTROI,Manufacturing components,"6 ,176.01"
Argentina,GFK CE ARGENTINA SA,"Humanitarian Aid, Mine Action and Rural Development Services","329,006.91"
Armenia,IMMUNOPHARM LLC,Laboratory and Testing Equipment,"141,380.00"
Armenia,IMMUNOPHARM LLC,Transportation and Storage Services,"6 ,130.00"
Armenia,PINK FLAMINGO,Laboratory and Testing Equipment,"45,700.00"
Armenia,PINK FLAMINGO,Transportation and Storage Services,"2 ,410.00"
Australia,CADENZA BOER GOATS,Live plant and animal material,"100,800.00"
Australia,CADENZA BOER GOATS,Mineral and textile materials,"100,000.00"
Australia,CADENZA BOER GOATS,Transportation and Storage Services,"101,000.00"
Austria,AGRARMARKT AUSTRIA,"Engineering, Research and Technology Based Services","47,761.72"
Austria,AMEX EXPORT IMPORT GMBH,Laboratory and Testing Equipment,"76,113.42"
Austria,AMEX EXPORT IMPORT GMBH,Transportation and Storage Services,"19,470.00"
Azerbaijan,QABUS RESEARCH & CONSULTING COMPANY LLC,"Engineering, Research and Technology Based Services","57,224.45"
Azerbaijan,TOYOTA Baku Center,Motor vehicles and parts,"39,000.00"
Bangladesh,A.K. Bhuiyan & Co.,Cleaning Equipment,"32,454.62"
Bangladesh,A.K. Bhuiyan & Co.,Office Equipment,"1 ,411.07"
Bangladesh,ACI MOTORS LIMITED,"Farming, Fishing and Forestry Equipment","159,561.68"
Bangladesh,ACI MOTORS LIMITED,Transportation and Storage Services,"4 ,678.51"
Bangladesh,AQ CHOWDHURY SCIENCE & SYNERGY PVT LTD,Laboratory and Testing Equipment,"43,375.34"
Bangladesh,BANGLADESH AGRICULTURAL DEVELOPMENT CORPOR,Live plant and animal material,"61,597.24"
Bangladesh,BISON TRADERS,"Farming, Fishing and Forestry Equipment","30,878.10"
FAO,,,
Bangladesh,BRAC NURSERY ENTERPRISE,Live plant and animal material,"55,500.16"
Bangladesh,BRAC NURSERY ENTERPRISE,Transportation and Storage Services,"2 ,617.91"
Bangladesh,ESL BANGLADESH LIMITED,Electrical Systems and Lighting Components,"2 ,814.19"
Bangladesh,ESL BANGLADESH LIMITED,"Engineering, Research and Technology Based Services",6 42.88
Bangladesh,ESL BANGLADESH LIMITED,IT and Communications Equipment,"73,076.47"
Bangladesh,F N ENTERPRISE,Building Construction and Maintenance Services,"61,316.66"
Bangladesh,FLORA LIMTED,IT and Communications Equipment,"52,101.82"
Bangladesh,FLORA LIMTED,Office Equipment,"12,894.35"
Bangladesh,INVENT TECHNOLOGIES LTD,"Engineering, Research and Technology Based Services","4 ,000.00"
Bangladesh,INVENT TECHNOLOGIES LTD,"Farming, Fishing and Forestry Equipment","78,500.00"
Bangladesh,M/S RAFIQUE ENTERPRISES,Structures and construction components,"33,722.42"
Bangladesh,MAKS TRADING LTD,"Apparel, luggage and personal care","7 ,071.68"
Bangladesh,MAKS TRADING LTD,Cleaning Equipment,"16,756.67"
Bangladesh,MAKS TRADING LTD,"Farming, Fishing and Forestry Equipment","1 ,350.05"
Bangladesh,MAKS TRADING LTD,Laboratory and Testing Equipment,"132,692.20"
Bangladesh,MAKS TRADING LTD,Material handling and Storage Machinery,"40,887.17"
Bangladesh,MAMUN ENTERPRISE,"Farming, Fishing and Forestry Equipment","161,005.17"
Bangladesh,MESSRS KHAN BROTHERS,"Farming, Fishing and Forestry Equipment","3 ,696.56"
Bangladesh,MESSRS KHAN BROTHERS,Industrial manufacturing Machinery,"300,193.92"
Bangladesh,MESSRS KHAN BROTHERS,Live plant and animal material,"146,228.88"
Bangladesh,MESSRS KHAN BROTHERS,Motor vehicles and parts,"47,970.48"
Bangladesh,MESSRS KHAN BROTHERS,Office Equipment,"35,101.75"
Bangladesh,MESSRS KHAN BROTHERS,Tools and general machinery,"104,395.04"
Bangladesh,PORTLAND INTERNATIONAL,Structures and construction components,"59,975.42"
Bangladesh,PORTLAND INTERNATIONAL,Transportation and Storage Services,3 20.82
Bangladesh,QN Faruque,"Management, Business Professionals and Admin. Services","91,431.01"
Bangladesh,SA TRADE INTERNATIONAL,Cleaning Equipment,"15,906.61"
Bangladesh,SA TRADE INTERNATIONAL,Laboratory and Testing Equipment,"25,379.64"
Bangladesh,SAIMON OVERSEAS LTD,Transportation and Storage Services,"38,741.10"
Bangladesh,SMART TECHNOLOGIES BD LTD,IT and Communications Equipment,"147,007.93"
Bangladesh,SMART TECHNOLOGIES BD LTD,Office Equipment,5 77.48
Bangladesh,TITHY PRINTING & PACKAGING,Published products,"60,510.92"
Bangladesh,TOTAL ENGINEERING & CONSTRUCTION SOLUTION TEC,BHuNildOing Construction and Maintenance Services,"185,531.48"
Bangladesh,VILLAGE EDUCATION RESOURCE CENTER (VERC),Education and Training Services,"119,345.31"
Barbados,UNITED NATIONS DEVELOPMENT PROGRAMME,"Management, Business Professionals and Admin. Services","32,552.96"
Belgium,CENTRE WALLON DE RECHERCHES AGRONOMIQUES C,"REnAgineering, Research and Technology Based Services","31,382.90"
Belgium,COFELY SERVICES,"Management, Business Professionals and Admin. Services","37,174.72"
Belgium,ESPRIT LIBRE PRODUCTION,"Management, Business Professionals and Admin. Services","83,000.00"
Belgium,FSE INTERNATIONAL SA,Financial and Insurance Services,"1 ,498.83"
Belgium,FSE INTERNATIONAL SA,Furniture,"72,265.08"
Belgium,FSE INTERNATIONAL SA,Laboratory and Testing Equipment,"4 ,826.17"
Belgium,FSE INTERNATIONAL SA,Transportation and Storage Services,"2 ,627.60"
Belgium,HENDYPLAN SA-NV,"Engineering, Research and Technology Based Services","63,930.00"
Belgium,LE GROUPE CONSEIL BAASTEL,"Humanitarian Aid, Mine Action and Rural Development Services","169,441.00"
Belgium,SITA (OFFICE IN FRANCE),Public Utilities and Public Sector Related Services,"195,000.00"
Belize,BRAVO MOTORS,Motor vehicles and parts,"31,400.00"
Benin,CFAO MOTORS BENIN,Motor vehicles and parts,"50,034.89"
Benin,Name withheld for security reasons,Live plant and animal material,"307,389.42"
Benin,ROYAL FISH BENIN,Live plant and animal material,"40,523.61"
Bolivia,Name withheld for security reasons,Building Construction and Maintenance Services,"54,120.30"
Bolivia,RAMIRO GONZALO RIVERA BARBERY,"Management, Business Professionals and Admin. Services","48,277.46"
Bolivia,TAIYO MOTORS SA,Motor vehicles and parts,"106,822.30"
Bosnia and Herzegovina,ITC DOO ZENICA,"Land, building and structures","460,643.31"
Bosnia and Herzegovina,ITC DOO ZENICA,Transportation and Storage Services,"143,582.71"
Botswana,BOTSWANA VACCINE INSTITUTE LTD (BVI),Financial and Insurance Services,"7 ,460.67"
Botswana,BOTSWANA VACCINE INSTITUTE LTD (BVI),Pharmaceuticals incl. Contraceptives and Vaccines,"1,012,862.05"
Botswana,BOTSWANA VACCINE INSTITUTE LTD (BVI),Transportation and Storage Services,"4 ,410.24"
Botswana,COLDSTREAM HOLDINGS (PTY) LTD (NFDS AFRICA),"Farming, Fishing and Forestry Services","189,100.00"
Brazil,ANDRES KRUGER (EPP),"Farming, Fishing and Forestry Services","50,514.03"
Brazil,Booking Eventos Ltda Me,"Travel, food and lodging","144,041.40"
