CEPAL,,,,
Angola,"AGRIPEC, LDA",Onion seeds or seedlings,1,"38,216.56"
Angola,"J & MAR INGLES, LDA","Agriculture, forestry and garden handtools",1,"41,352.42"
Angola,"KONEXUS, Equipamento e materiais de construÃ§ao",Pipe piping and pipe fittings,1,"96,658.67"
Angola,LUSOLANDA,Motorcycles,1,"96,000.00"
Angola,RAMA TRADING,"Agriculture, forestry and garden handtools",1,"39,469.56"
Argentina,Name withheld for security reasons*,Office furniture,1,"41,475.69"
Argentina,TICOM S.A,Network service equipment,1,"47,653.00"
Armenia,GALOPER CO LTD,Agricultural tractors,1,"68,738.87"
Armenia,OOO IT LOGIC TECH,Measuring and observing and testing instruments,1,"47,696.48"
Armenia,PINK FLAMINGO,Chromatographic measuring instruments and accessories,1,"178,459.00"
Australia,CODAN LTD,Radio frequency transmitters or receivers,1,"66,328.64"
Australia,CODAN LTD,Radio receivers,2,"191,970.96"
Australia,CSIRO AUSTRALIAN ANIMAL HEALTH LABORATORY (AAHL),Veterinary products,1,"188,200.00"
Austria,AMEX EXPORT-IMPORT GMBH,Laboratory and Measuring and Observing and Testing Equipment,3,"113,676.00"
Austria,AMEX EXPORT-IMPORT GMBH,Laboratory blending and dispersing and homogenizing equipment,1,"99,844.00"
Bangladesh,A.K. Bhuiyan & Co.,Moisture meters,1,"172,529.31"
Bangladesh,ACI MOTORS LIMITED,Agricultural and forestry and landscape machinery and equipment,1,"270,331.14"
Bangladesh,ACI MOTORS LIMITED,Agricultural machinery for cleaning and sorting and grading,1,"425,807.07"
Bangladesh,ACI MOTORS LIMITED,Agricultural machinery for soil preparation,3,"1,145,185.59"
Bangladesh,ACI MOTORS LIMITED,Irrigation pumps,3,"323,707.39"
Bangladesh,ADVANCED CHEMICAL INDUSTRIES LIMITED,Pea seeds or seedlings,1,"205,263.77"
Bangladesh,AKOH BOAT BUILDERS PVT. LTD.,Commercial marine craft,1,"480,570.62"
Bangladesh,ALAM TRADERS,Cages or its accessories,1,"77,537.28"
Bangladesh,ALAMGIR SEED COMPANY,Structural materials,1,"53,713.54"
Bangladesh,ALIM INDUSTRIES LIMITED,Pumps,1,"53,078.42"
Bangladesh,ATLAS BANGLADESH LIMITED,Motorcycles,1,"219,512.20"
Bangladesh,B.R. TECHNOLOGY,Laboratory and Measuring and Observing and Testing Equipment,1,"80,139.85"
Bangladesh,BANGLADESH AGRICULTURAL DEVELOPMENT CORPORATION,Phosphatic fertilizer,5,"266,244.80"
Bangladesh,BISON TRADERS,Birds and fowl,2,"135,656.23"
Bangladesh,BISON TRADERS,Goats,3,"258,245.90"
Bangladesh,BISON TRADERS,Livestock,1,"196,422.55"
Bangladesh,COMMODITIES EXIM LTD,Poultry and livestock equipment,1,"89,915.74"
Bangladesh,DEPARTMENT OF AGRICULTURAL EXTENSION (DAE),Fruit tree seeds or cuttings,3,"191,359.75"
Bangladesh,DIAMED,Ultra cold or ultralow upright cabinets or freezers,1,"62,800.00"
Bangladesh,DJ AGRO LIMITED,Animal containment and habitats,1,"193,294.59"
Bangladesh,DJ AGRO LIMITED,Goats,1,"146,586.58"
Bangladesh,DJ AGRO LIMITED,Live chickens,1,"32,183.16"
Bangladesh,DJ AGRO LIMITED,Sheep,1,"101,084.14"
Bangladesh,ELECTRO PROCESS PVT LTD,Calcium fertilizer,1,"34,041.51"
Bangladesh,ELECTRO PROCESS PVT LTD,Commercial fishing nets,1,"130,592.35"
Bangladesh,GAZI DAIRY FARM,Goats,2,"366,392.41"
Bangladesh,GAZI FISH HATCHERIES AND NURSERIES,Live fish,1,"78,468.57"
Bangladesh,GOLDEN FIBRE GLASS,Commercial marine craft,1,"513,973.58"
Bangladesh,HNS AUTOMOBILES,Minivans or vans,1,"31,694.70"
Bangladesh,KURI & COMPANY (PVT) LTD,Water purification equipment,1,"45,042.60"
Bangladesh,Name withheld for security reasons*,Live fish,1,"91,825.08"
Bangladesh,Name withheld for security reasons*,Rice seeds or seedlings,1,"37,501.43"
Bangladesh,MAKS TRADING LTD,Laboratory supplies and fixtures,1,"119,004.08"
Bangladesh,MESSRS F.S. TRADING,Goats,1,"51,080.18"
Bangladesh,MESSRS KHAN BROTHERS,Animal containment and habitats,2,"298,250.50"
Bangladesh,MESSRS KHAN BROTHERS,Birds and fowl,1,"35,751.78"
Bangladesh,MESSRS KHAN BROTHERS,Commercial fishing nets,3,"243,672.81"
Bangladesh,MESSRS KHAN BROTHERS,Containers and storage,1,"34,836.00"
Bangladesh,MESSRS KHAN BROTHERS,Cool transport or storage,1,"34,598.07"
Bangladesh,MESSRS KHAN BROTHERS,Fish food pellets,1,"78,431.63"
Bangladesh,MESSRS KHAN BROTHERS,Goats,1,"126,518.80"
Bangladesh,MESSRS KHAN BROTHERS,Hand tools,1,"47,524.12"
Bangladesh,MS. TRADING CORPORATION,"Agriculture, forestry and garden handtools",2,"113,023.59"
Bangladesh,MS. TRADING CORPORATION,Clinical and diagnostic analyzer reagents,1,"46,131.04"
Bangladesh,MS. TRADING CORPORATION,Poultry and livestock equipment,1,"39,325.99"
Bangladesh,MULTI TRADE CORPORATION,Goats,1,"122,963.60"
Bangladesh,NATIONAL FEED MILLS LTD.,Animal containment and habitats,2,"740,369.26"
Bangladesh,NATIONAL FEED MILLS LTD.,Animal feed,2,"292,727.39"
Bangladesh,NATIONAL FEED MILLS LTD.,Bird and fowl food,1,"57,508.75"
Bangladesh,NATIONAL FEED MILLS LTD.,Fish food pellets,2,"522,686.98"
"* For security and privacy reasons, the",name of the contractor is not displayed when it includes the name of an individu,al.,,
FAO continued,,,,
Bangladesh,ORBITAL INTERNATIONAL INC.,Cool transport or storage,1,"166,919.15"
Bangladesh,RANGS LIMITED,Passenger motor vehicles,1,"39,834.76"
Bangladesh,RIBON INTERNATIONAL,"Agriculture, forestry and garden handtools",1,"35,607.74"
Bangladesh,SA TRADE INTERNATIONAL,Seed and feed equipment,1,"50,548.28"
Bangladesh,SYMBEX INTERNATIONAL,Exterior lighting fixtures and accessories,1,"78,538.68"
Bangladesh,SYMBEX INTERNATIONAL,Water safety,1,"188,191.98"
Bangladesh,The Metal(Pvt.) Limited,Fertilizer spreaders or distributors,1,"35,070.31"
Belgium,BDC INTERNATIONAL SA,Laboratory and Measuring and Observing and Testing Equipment,1,"50,779.40"
Belgium,DEMIMPEX MOTORS,Passenger motor vehicles,2,"528,220.00"
Belgium,DEMIMPEX MOTORS,Station wagons,1,"357,060.00"
Belgium,HENDYPLAN SA-NV,Software,1,"31,185.00"
Belgium,MEDIAMAT BROADCAST SERVICES,Radio frequency transmitters or receivers,1,"63,399.47"
Belgium,PACKO INOX NV,Food preparation machinery,1,"44,575.00"
Belgium,PACKO INOX NV,Industrial food and beverage equipment,2,"109,810.00"
Benin,COMUSCERIZ,Cereal seeds,1,"31,477.21"
Bolivia (Plurinational State of),Name withheld for security reasons*,Dietary supplements and nutritional therapy products,1,"34,657.04"
Bolivia (Plurinational State of),Name withheld for security reasons*,Structural materials,1,"31,036.36"
Bolivia (Plurinational State of),Name withheld for security reasons*,Cereal seeds,1,"84,187.72"
Bolivia (Plurinational State of),FABRICA NACIONAL DE CEMENTO S.A,Concrete and cement and plaster,1,"72,777.62"
Botswana,Aridus Hydro Geotechnik,Soil measuring equipment,1,"30,177.87"
Botswana,BOTSWANA VACCINE INSTITUTE LTD (BVI),Veterinary equipment and supplies,1,"408,935.36"
Brazil,Informac Comercio de Produtos de InformÃ¡tia LTDA - ME,Photographic or filming or video equipment,1,"35,410.32"
Brazil,SULSOFT SERVIÃ‡OS DE PROCESSAMENTO DE DADOS LTDA,Software,1,"31,233.48"
Bulgaria,NIKOS HRANENGINEERING LTD,Agricultural processing machinery and equipment,1,"816,140.00"
Burkina Faso,APAMAH,Agricultural machinery for cleaning and sorting and grading,1,"72,407.94"
Burkina Faso,BARRY ABIDINA,Sheep,1,"88,011.95"
Burkina Faso,COGEDUFA,Animal containment and habitats,1,"74,744.51"
Burkina Faso,EKRF,Goats,1,"113,095.51"
Burkina Faso,ETABLISSEMENT OUEDRAOGO YACOUBA,Goats,1,"56,431.19"
Burkina Faso,GANAME RASMANE,Live chickens,1,"46,851.72"
Burkina Faso,GLOBAL PHARMACEUTICAL SOLUTIONS,Agricultural machinery for cleaning and sorting and grading,1,"36,329.25"
Burkina Faso,ICO,Animal feed,1,"39,035.89"
Burkina Faso,ISSA YOUSSOUF,Goats,1,"75,773.11"
Burkina Faso,KING AGRO,Bags,1,"126,246.42"
Burkina Faso,TOTAL BURKINA SA,Fuels,1,"42,139.47"
Burundi,ALCHEM INDUSTRIES BDI,Dispersing and spraying appliances for agriculture,1,"64,997.10"
Burundi,AVET (intrants agricoles et vétérinaires),Vegetable seeds and seedlings,1,"35,643.27"
Burundi,B.E.T.C.F,Pumps,1,"44,580.89"
Burundi,Name withheld for security reasons*,Goats,1,"31,977.27"
Burundi,Name withheld for security reasons*,Tree and shrub seeds and cuttings,1,"48,518.52"
Burundi,Name withheld for security reasons*,Goats,4,"181,358.16"
Côte d'Ivoire,FUTUR-CI,Computers,1,"55,628.69"
Cabo Verde,ANDREMO LDA.,Computer Equipment and Accessories,1,"63,273.69"
Cabo Verde,"AVANSOL MEDITERRANEO, S.L.- SUCURSAL",Domestic kitchenware and kitchen supplies,1,"93,925.78"
Cabo Verde,"ITOM-DISTRIBUIDORA, LDA",Industrial freezers,1,"43,156.08"
Cabo Verde,Name withheld for security reasons*,Greenhouse equipment,1,"99,447.80"
Cambodia,ANGKOR THOM BOOK CENTER,Office supplies,1,"33,300.00"
Cambodia,OMC Company,Motorcycles,1,"34,920.00"
Cambodia,RMA (CAMBODIA) CO LTD,Passenger motor vehicles,1,"84,000.00"
Cameroon,BIO FIELD,Tomato seeds or seedlings,1,"91,600.00"
Central African Republic,AFRITECH,Vegetable seeds and seedlings,1,"37,764.84"
Central African Republic,CFAO CENTRAFRIQUE,Automobiles or cars,1,"63,716.54"
Central African Republic,ETEQ,"Agriculture, forestry and garden handtools",1,"44,642.86"
Central African Republic,QUINCAILLERIE MBK,"Agriculture, forestry and garden handtools",1,"35,677.45"
Chad,ETABLISSEMENTS KMA,Vegetable seeds and seedlings,1,"83,836.67"
Chad,ETS ABOU NIMA,Pipe piping and pipe fittings,1,"62,833.01"
Chad,ETS ABOU NIMA,Pumps,1,"31,136.77"
Chad,ETS DIBININTCHI BLANGO,"Agriculture, forestry and garden handtools",1,"66,347.43"
Chad,ETS DIBININTCHI BLANGO,Animal feed,1,"30,611.09"
Chad,ETS DMD,"Agriculture, forestry and garden handtools",1,"39,328.16"
Chad,GINED SERVICES,Transportation components and systems,1,"30,892.32"
Chad,Name withheld for security reasons*,Cereal seeds,1,"41,155.26"
Chad,SOCIETE AKBAR TUBE,"Agriculture, forestry and garden handtools",1,"40,639.10"
Chad,SOPIVET SARL,Pharmaceuticals incl. Contraceptives and Vaccines,1,"34,335.02"
Chile,EASY SA,Structural building products,1,"34,298.64"
Chile,GESTION AUDIOVISUAL LTDA.,Video and combination video and audio presentation equipment,1,"74,873.00"
China,"Beijing Broshine Technologies Co., Ltd",Pesticides or pest repellents,1,"56,312.83"
China,DANDONG HUAYI ECONOMIC TRADE CORPORATION,Plastic bars and sheets,1,"542,564.30"
China,DANDONG ZHONGGANG TRADING CO LTD,Wheat seeds,1,"509,550.00"
China,HUBEI FOTMA MACHINERY CO LTD,Agricultural tractors,1,"61,804.53"
China,SHANGHAI KOYO-ANP IMP & EXP CO LTD,Agricultural tractors,1,"113,227.16"
Colombia,AGROCOSUR,Hand tools,1,"31,559.83"
Colombia,AGROCOSUR,Structural materials,1,"67,280.57"
Colombia,AGROINSUMOS VALOYES,Fruit tree seeds or cuttings,1,"30,058.35"
Colombia,AGROQUIBDO,Fertilizers and plant nutrients and herbicides,1,"69,120.64"
Colombia,COMERCIALIZADORA INTERNACIONAL M.A.C LTDA,Structural materials,1,"40,752.46"
Colombia,DINAMIX LTDA,Rope and chain and cable and wire and strap,1,"42,523.87"
Colombia,EL NARANJAL,Live chickens,1,"33,698.03"
Colombia,MERCADEO LTDA,Organic fertilizers and plant nutrients,1,"45,728.19"
Colombia,MERCADEO LTDA,Securing and protecting supplies,1,"33,350.88"
Colombia,MERCADEO LTDA,Structural materials,3,"187,899.40"
Congo,CFAO (CONGO),Passenger motor vehicles,1,"35,164.65"
Dem. People's Rep. of Korea,DIPLOMATIC CORPS FRIENDSHIP IMPORT CORPORATION,Organic fertilizers and plant nutrients,1,"335,300.00"
Dem. People's Rep. of Korea,Korea Jihung Technology Exchange Center,Securing and protecting supplies,1,"32,573.89"
Democratic Rep. of the Congo,ALPHO TRADING,Agricultural machinery for cleaning and sorting and grading,1,"85,931.00"
Democratic Rep. of the Congo,ALPHO TRADING,"Agriculture, forestry and garden handtools",1,"48,140.00"
Democratic Rep. of the Congo,ALPHO TRADING,Hand tools,2,"395,503.60"
Democratic Rep. of the Congo,Appui au Développement Intégral du sankuru (ADIS),Rice seeds or seedlings,1,"31,350.00"
Democratic Rep. of the Congo,Association Cooperative des Apiculteurs et Agriculteurs de Mudaka (ACAM),Vegetable seeds and seedlings,1,"41,269.25"
Democratic Rep. of the Congo,ASSOCIATION DE MULTIPLICATEURS ET VENDEURS DE SEMENCES AME,Cereal seeds,1,"50,738.00"
Democratic Rep. of the Congo,CENTRE DE DEVELOPPEMENT ET DE PROMOTION RURALE DU SANKURU,Vegetable seeds and seedlings,1,"30,000.00"
Democratic Rep. of the Congo,CFAO MOTORS RDC,Passenger motor vehicles,1,"32,011.86"
Democratic Rep. of the Congo,CSDFC,"Agriculture, forestry and garden handtools",1,"60,220.00"
Democratic Rep. of the Congo,Espoir pour le Développement du Sankuru,Bean seeds or seedlings,1,"50,000.00"
Democratic Rep. of the Congo,"ESPOIR POUR LE DEVELOPPEMENT DU SANKURU ""E.D.S""",Vegetable seeds and seedlings,1,"43,200.00"
Democratic Rep. of the Congo,Etablissement MUGISHO,Agricultural machinery for cleaning and sorting and grading,1,"33,000.00"
Democratic Rep. of the Congo,Etablissement MUGISHO,Hand tools,1,"212,245.90"
Democratic Rep. of the Congo,Name withheld for security reasons*,Structural building products,1,"45,220.00"
Democratic Rep. of the Congo,GMS ONGD asbl,Bean seeds or seedlings,1,"30,400.00"
Democratic Rep. of the Congo,GROUPE REDA,"Agriculture, forestry and garden handtools",1,"36,680.00"
Democratic Rep. of the Congo,GROUPE REDA,Structural building products,1,"41,807.98"
Democratic Rep. of the Congo,Name withheld for security reasons*,Vegetable seeds and seedlings,1,"41,700.00"
Democratic Rep. of the Congo,MEPADE ONGD,Vegetable seeds and seedlings,1,"67,000.00"
Democratic Rep. of the Congo,ONGD UDEF,Vegetable seeds and seedlings,1,"42,500.00"
Democratic Rep. of the Congo,Name withheld for security reasons*,"Agriculture, forestry and garden handtools",1,"34,237.50"
Denmark,ADVIZING IT APS,Global positioning system GPS receiver,1,"39,416.25"
Denmark,AFRICA AUTOMOTIVE A/S,Automobiles or cars,1,"98,370.00"
Denmark,DANOFFICE APS,Computer Equipment and Accessories,9,"582,076.70"
Denmark,DANOFFICE APS,Computers,10,"457,080.00"
Denmark,DANOFFICE APS,Data Voice or Multimedia Network Equipment or Platforms,2,"69,825.00"
Denmark,DANOFFICE APS,Fixed network equipment and components,1,"65,181.85"
Denmark,DANOFFICE APS,Printing machinery and equipment,1,"39,888.00"
Denmark,KJAER & KJAER A/S,Motorcycles,1,"33,740.00"
Denmark,UNITED NATIONS OFFICE FOR PROJECT SERVICES (UNOPS),Passenger motor vehicles,5,"558,242.70"
Denmark,LES ETABLISSEMENTS TANI,Dietary supplements and nutritional therapy products,1,"33,881.36"
FAO continued,,,,
Ecuador,Consultgeo Cia. Ltda,Electronic reference material,1,"381,746.11"
Ecuador,VIMEWORKS CIA. LTDA,Software,1,"33,488.00"
Egypt,CLINILAB IMPORT EXPORT AGENCIES,Laboratory blending and dispersing and homogenizing equipment,1,"45,351.00"
Egypt,"FAME LIMITED CO.,",Structures and Building and Manufacturing Components,4,"295,061.76"
Egypt,INTERNATIONAL GROUP FOR TRADING & DISTRIBUTION,Minibuses,1,"55,775.00"
El Salvador,"BASCULAS Y BALANZAS, S.A. DE C.V.",Agricultural processing machinery and equipment,1,"38,000.00"
El Salvador,TECNICO MERCANTIL SA DE CV,Agricultural and forestry and landscape machinery and equipment,1,"40,637.36"
Eritrea,SHISHAY FEED PLC,Animal feed,1,"48,889.71"
Ethiopia,AFAR PASTORAL AND AGRO-PASTORAL RESEARCH INSTITUTE,Dietary supplements and nutritional therapy products,1,"76,180.26"
Ethiopia,AGRICULTURAL INPUTS SUPPLY ENTERPRISE (AISE),Fertilizers and plant nutrients and herbicides,3,"458,849.02"
Ethiopia,AGRICULTURAL INPUTS SUPPLY ENTERPRISE (AISE),Organic fertilizers and plant nutrients,1,"101,488.67"
Ethiopia,AHM ENTERPRISE,Pharmaceuticals incl. Contraceptives and Vaccines,1,"51,944.14"
Ethiopia,AHM ENTERPRISE,Veterinary equipment and supplies,1,"105,131.92"
Ethiopia,AMHARA SEED ENTERPRISE,Wheat seeds,1,"242,026.43"
Ethiopia,BRAT MULTISUPLIES TRADING,Cooling equipment and parts and accessories,1,"55,108.18"
Ethiopia,DAT INTERNATIONAL TRADING PLC,Veterinary products,1,"38,028.22"
Ethiopia,ETHIOPIAN SEED ENTERPRISE,Cereal seeds,2,"198,726.85"
Ethiopia,HARAMAYA UNIVERSITY,Potato seeds or seedlings,1,"59,353.45"
Ethiopia,HARAMAYA UNIVERSITY,Sweet potato seeds or seedlings,2,"136,798.16"
Ethiopia,HOLUME PLANTS AND ANIMAL SEED MULTIPLICATION AND MARKETING,PCoOtato seeds or seedlings,1,"31,955.49"
Ethiopia,MEKELLE AGRICULTURAL RESEARCH CENTER,Potato seeds or seedlings,1,"32,188.84"
Ethiopia,MULUGETA MATAFERIA BUILDING MATERIALS,Films,2,"105,084.19"
Ethiopia,MULUGETA MATAFERIA BUILDING MATERIALS,Structural building products,1,"32,683.76"
Ethiopia,MY-MEDIA ENGINEERING & TRADING PLC,Agricultural processing machinery and equipment,1,"41,005.91"
Ethiopia,NATIONAL VETERINARY INSTITUTE (NVI ETHIOPIA),Veterinary equipment and supplies,2,"164,247.32"
Ethiopia,OROMIA SEED ENTERPRISE,Wheat seeds,1,"51,168.93"
Ethiopia,SHEWIT MESNO COOPERATIVE,Potato seeds or seedlings,1,"34,976.15"
Ethiopia,SOMALI REGIONAL STATE OF ETHIOPIA SEED AND FORAGE ENTERPRIS,Animal feed,2,"125,107.29"
Ethiopia,SUGAR CORPORATION,Animal feed,1,"88,654.35"
Ethiopia,WAMOLE SWEET POTATO SEED PRODUCTION,Vegetable seeds and seedlings,1,"31,323.48"
Fiji,NIRANJANS AUTOPORT LIMITED FIJI,Product and material transport vehicles,1,"41,269.84"
Finland,VERSEIDAG BALLISTIC PROTECTION OY,Personal safety and protection,1,"47,946.54"
France,CPS - CFAO PROCUREMENT SERVICES,Passenger motor vehicles,1,"32,874.00"
France,FRARIMPEX SARL,Animal feed,1,"106,000.00"
France,NOVACOM SERVICES,Time synchronized generator,1,"62,613.19"
France,OVERSEAS TRADE AND SERVICES (SOCIETE OTS),Water pumps,1,"372,774.99"
Gambia,CFAO MOTORS GAMBIA,Passenger motor vehicles,1,"115,220.00"
Germany,BASF SE,Pesticides or pest repellents,1,"892,080.00"
Germany,BOSS PRO-TEC GMBH,Truck tractors,1,"121,270.00"
Germany,FARMINGTONS AUTOMOTIVE GMBH,Passenger motor vehicles,1,"276,641.51"
Germany,LABSCO - LABORATORY SUPPLY COMPANY GMBH & CO KG,Cryogenic or liquid nitrogen freezers,1,"103,006.00"
Germany,PHAESUN GMBH,Electrical Systems and Lighting and Components and Accessories,1,"64,803.62"
Germany,SIGMA LABORZENTRIFUGEN GMBH,Laboratory and Measuring and Observing and Testing Equipment,1,"43,996.02"
Germany,SOLAR23 GMBH,Industrial refrigeration,1,"288,663.00"
Germany,WILH LAMBRECHT GMBH,Weather stations,1,"93,313.24"
Germany,ZIEGRA EISMASCHINEN GMBH,Ice makers,1,"76,770.00"
Ghana,DENG LIMITED,Exterior lighting fixtures and accessories,1,"73,413.97"
Ghana,GERONIMO DATA SYSTEMS (GDS) AFRICA LIMITED,Call management systems or accessories,1,"31,914.60"
Ghana,MINISTRY OF TRADE AND INDUSTRY,Containers and storage,1,"80,000.00"
Ghana,PUMPTECH,Irrigation pumps,1,"35,801.10"
Gibraltar,ARMOURED PROJECT VEHICLES LTD (APV LTD),Station wagons,2,"603,327.74"
Gibraltar,TOYOTA GIBRALTAR STOCKHOLDINGS LTD (TGS),Automobiles or cars,3,"145,156.61"
Gibraltar,TOYOTA GIBRALTAR STOCKHOLDINGS LTD (TGS),Passenger motor vehicles,22,"2,147,749.79"
Gibraltar,TOYOTA GIBRALTAR STOCKHOLDINGS LTD (TGS),Station wagons,4,"188,213.53"
Guinea,AFRIBONE GUINEE,Telephony equipment,1,"31,459.32"
Guinea,ENTREPRISE TIDIANE AGRICULTURE,Sulphuric fertilizer,1,"34,269.94"
Guinea,ETS LIN BALAMOU,Agricultural machinery for cleaning and sorting and grading,1,"82,086.96"
Guinea,GUICOP,Phosphatic fertilizer,1,"55,258.27"
Guinea,S.E.S. PLUS,Power generators,1,"74,115.94"
Guinea-Bissau,PHYTOSEM,Wheelbarrows,1,"31,749.01"
Haiti,ASSOCIATION DES PRODUCTEURS AGRICOLES ET DE STOCKAGE,Tree and shrub seeds and cuttings,1,"45,005.65"
Haiti,BARIK DISTRIBUTION STORE,Commercial fish hooks,1,"39,568.00"
Haiti,Federasyon Nasyonal Pwodikte Ayisyen,Containers and storage,1,"53,456.23"
Haiti,Name withheld for security reasons*,Tree and shrub seeds and cuttings,1,"52,225.77"
Haiti,Name withheld for security reasons*,Wheelbarrows,1,"57,233.40"
Haiti,FRANCOIS MURAT EXCELLENT SA,Fishing and aquaculture equipment,1,"41,446.00"
Haiti,GREEN ENERGY SOLUTIONS,Lamps and lightbulbs,1,"60,000.00"
Haiti,IRPDS AGRICULTURE PLUS,Vegetable seeds and seedlings,1,"97,359.75"
Haiti,SOGEMOP,Fruit tree seeds or cuttings,1,"51,639.38"
Haiti,TOTAL HAITI SA,Fuels,1,"42,111.25"
Honduras,DIMACO,Structural materials,1,"34,924.73"
Honduras,FERTICA HONDURAS,Organic fertilizers and plant nutrients,1,"30,768.62"
Honduras,FERTICA HONDURAS,Phosphatic fertilizer,2,"124,844.18"
Honduras,HOJALATERIA VALLE,Structural building products,1,"81,371.95"
Honduras,IMFERRA S.A. DE C.V.,Structural materials,2,"167,157.65"
Honduras,LARACH CIA S DE R L DE CV,Concrete and cement and plaster,1,"36,730.82"
India,AMBALA AGRO MACHINERIES PVT LTD,Agricultural and forestry and landscape machinery and equipment,1,"84,965.00"
India,MAALAB SCIENTIFIC EQUIPMENT (I) PVT LTD,Laboratory supplies and fixtures,1,"189,820.50"
India,MAXCARE MARKETING & TECHNICAL SERVICES,Agricultural processing machinery and equipment,1,"97,728.00"
Indonesia,CV LINTAS CAKRAWALA,Livestock,1,"70,351.24"
Indonesia,CV MANDIRI JAYA,Organic fertilizers and plant nutrients,1,"33,187.19"
Indonesia,PT TOYOTA ASTRA MOTOR,Automobiles or cars,1,"42,539.96"
Ireland,LANDESK INTERNATIONAL LTD,Software,1,"133,965.82"
Ireland,LINKEDIN IRELAND LIMITED,Software,1,"31,385.87"
Israel,HACHAKLAIT VETERINARY SERVICES,Veterinary equipment and supplies,2,"181,360.27"
Israel,MAKHTESHIM CHEMICAL WORKS LTD,Pesticides or pest repellents,1,"144,000.00"
Israel,NETAFIM (ACS LTD),Agricultural machinery for soil preparation,1,"71,450.00"
