ECA,,,
Thailand,ADECCO PHAHOLYOTHIN RECRUITMENT LTD.,Contractual personnel,"39,534.32"
Thailand,ADECCO PHAHOLYOTHIN RECRUITMENT LTD.,Contractual personnel,"34,492.50"
Thailand,PROPERTY CARE SERVICES (THAILAND) LTD.,Contractual personnel,"31,859.74"
Thailand,ADECCO PHAHOLYOTHIN RECRUITMENT LTD.,Contractual personnel,"30,621.33"
Thailand,ABB LIMITED,LV Switchboard additional works,"81,902.34"
Thailand,OTIS ELEVATOR CO. (THAILAND) LTD.,Maintenance Services of OTIS elevators/escalators-2011,"52,253.28"
Thailand,DHL GLOBAL FORWARDING (THAILAND) LIMITED,Moving and Shipping 2 shipments for UNFCCC,"32,878.41"
Thailand,"TNT EXPRESS WORLDWIDE (THAILAND) CO., LTD.",Pouch and courier services in MOU from 1 October to 201 to 31 May 2011,"54,043.44"
Thailand,ABB LIMITED,Preventive maintenance and general repair services for ABB GIS Substation,"33,518.06"
Thailand,MEINHARDT (THAILAND) LTD.,"Provision of consultancy services for structural and water leakage, C-0016/11","37,771.48"
Thailand,MEINHARDT (THAILAND) LTD.,"Provision of Consultancy Services for the Beuilding Envelopes, C-0011/11","70,821.52"
Thailand,"ROCKWORTH PUBLIC CO., LTD.",Provision of rental of office partition and furniture with lockable doors,"72,427.54"
Thailand,"ZENITH COMP CO., LTD.",Renewal of annual SW & support:LotusNotes,"36,646.30"
Thailand,APPLICAD CO. LTD.,Scanning and Digitalization of Architectural and Engineering Drawings,"65,155.81"
Thailand,EGISPRO CO. LTD.,Supply and installation of fire stop materials throughout the ESCAP complex,"151,051.30"
Thailand,"BURKE CONSTRUCTION CO., LTD.",Supply and installation of fire/smoke resistant doors at link bridges,"37,519.67"
Thailand,"BURKE CONSTRUCTION CO., LTD.","Supply and installation of power outlets in ESCAP Hall and CR-1, 2, 3, 4 in UNCC","46,526.59"
ESCAP Continued,,,
Thailand,OTIS ELEVATOR CO. (THAILAND) LTD.,The Modernization of OTIS Elevators at Secretariat Bldg and UNCC-2012,"374,567.20"
Thailand,"FMA GROUP CO., LTD.",Total Services Agreement: 50 photocopiers,"45,121.37"
Thailand,"GRENZONE (THAILAND) CO., LTD.",UNCC Roof Renovation and Solar Panel Installation,"117,340.26"
Thailand,"SEMPLE COCHRANE (ASIA) CO., LTD.",Under Vehicle Scanning System,"42,965.06"
Thailand,"TAKACHIHO FIRE, SECURITY&SERVICES (THAILAND) LTD.",Upgrade of fire alarm system at the UNCC and the Service Buildings,"186,690.59"
United States of America,TRIGYN TECHNOLOGIES INC.,Contract to provide on-site skilled resources for Oracle PeopleSoft modules,"167,000.00"
United States of America,"ORACLE USA, INC.",Oracle Consultancy Services (INSPIRA Project),"44,000.00"
ESCWA,,,
Ireland,VMware International Limited,Purchase of VMWare Licenses,"41,518.40"
"",The Lebanese Company for Development and Reconstruction of,,
Lebanon,Beirut Central District,Operation and Maintenance Services at the UN House from 01 January - 31 December 2011,"387,889.00"
Lebanon,COMPUTER INFORMATION SYSTEMS,Outsouced End User IT Services,"40,716.67"
Lebanon,Advanced Technology Services S.A.L.,Preparation of design for the Project Access Control Technology (PACT),"44,400.00"
Lebanon,ASSIYANA SAL,Provision of Cleaning and Gardening Services,"207,001.00"
Lebanon,QUANTECH SAL,Provision of IBM Lotus Notes Domino Enterprise Server Processecor,"39,183.33"
Lebanon,LADKANI OFFICE SOLUTIONS S.A.L.,"Rental of 10 Photocopy Machines, Olivetti, for 1 year period, 15/03 to14/03/2013.","31,007.75"
United States of America,"CISCO SYSTEMS, INC.",CISCO Smartnet Coverage,"45,164.00"
United States of America,The Bassiouni Group,Provision of ESCWA Subprogramme 2006-2011,"60,000.00"
FAO,,,
Australia,VISIONTIME PTY LTD,"Editorial and Publishing Services for complex publications in ""multiple languages""","70,237.00"
Australia,VISIONTIME PTY LTD,"Editorial and Publishing Services for complex publications in ""multiple languages""","47,186.57"
Belgium,MULTICORPORA INTERNATIONAL INC,"Amend: Provision of Multicorpora Licences, maintenance and support","62,017.00"
Belgium,HENDYPLAN SA/NV,Amendment: Renewal of Troll software licenses 15 Jan 2011-14 Jan 2012,"62,370.00"
Belgium,SITA (OFFICE IN FRANCE),Global Telecomms Service - Voice/Data Traffic,"800,000.00"
Belgium,SITA (OFFICE IN FRANCE),SITA for Sita WAN 2011 billing,"300,000.00"
Canada,CUSTOMER EXPRESSIONS,PR 46233 - Contract GF/HQR/CPA 268146-2011/AUDD,"48,920.00"
Canada,SHL CANADA INC,PR 46964 - GF/HQR/CPA 260982-2010/CSHT - Amd. No. 1,"80,000.00"
Canada,SHL CANADA INC,PR 47045 - GF/HQR/CPA 280589-2011/CSHT - MACs,"432,000.00"
Denmark,UNITED NATIONS OFFICE FOR PROJECT SERVICES (UNOPS),Amendment to Contract no. TF/HAI/CPA 261057-2010/TCEO - Road rehabilitation works,"149,955.00"
Denmark,DANOFFICE LTD,CISCO Systems Smartnet Maintenance & Support Services,"38,937.51"
France,TREDI SA,Amendment no.2 to contract TF/SYR-MLW-AFG/CPA - Disposal of obsolete pesticides,"232,676.00"
France,PROCOPTERE AVIATION,Contract Service Helicopters in Madagascar,"800,000.00"
France,NOVACOM SERVICES,Two Year agreement for Satellite Data Reporting (1st October 2011 - 30 September 2013),"123,119.02"
Germany,SPRINGER CUSTOMER SERVICE CENTER GMBH,PR 48039 - Springerlink 2012 Annual Renewal - OEKML,"59,518.67"
"",,Amend 1 to contract TF/HAI/CPA 259652-2010/TCEO - Supervision of works for the construction of,
Haiti,BETRACO,cisterns and irrigation pools in Haiti,"37,000.00"
"",,Amend. 2 to Contract TF/HAI/CPA 258516-2010/TCEO - Construction de citernes familiales en,
Haiti,PLANCONSULT,plaques de beton dans le department du Nord est Haiti,"59,435.36"
"",,Amendment 2 to Contract TF/HQR/CPA 258311-2010/TCEO - Construction de bassis de rétention,
Haiti,OLBWAD,d'eau dans le Département du Nord-est Haiti,"116,713.03"
"",,Construction de 2 lot de 10 bassins de retention d'eau (20 bassins en total) dans le departement du,
Haiti,SOGECA,Nord-est Haiti,"83,361.96"
"",,Construction de 4 lots de citernes (200 citernes) familiales en plaques de béton dans le,
Haiti,SOCAP,département du Nord-est Haiti,"62,723.93"
India,NETWORK INTELLIGENCE INDIA PVT LTD,Provision of IT Security Assessment,"42,500.00"
India,RAJ PROCESS EQUIPMENTS AND SYSTEMS PRIVATE LIMITED,"Spray drying plant for dairy formula dried products, Pinar del Rio, Cuba","1,184,692.00"
India,SIFY TECHNOLOGIES LTD,Technical Design and E-learning Programme Production for FAO Corporate Programmes,"100,000.00"
Italy,BODINO ENGINEERING SRL,"""Construction of the FAO Sheikh Zayed International Media Conference Centre""","72,364.67"
Italy,ALES 24 SRL,"""Ordinary Maintenance and Construction Works""","265,009.36"
"",,"""Servizio di fonderia per la realizzazione di un' opera monumentale per celebrare l' eradicazione",
Italy,FONDERIA D'ARTE MASSIMO DEL CHIARO,"della peste bovina""","100,427.35"
Italy,ORACLE ITALIA SRL,Advanced Customer Support Service - CIOD,"49,961.00"
"",,AMA - Garbage collection and differentiated disposal service from 1 October 2011 to 30 September,
Italy,AMA SPA,2012,"359,617.93"
"",,Amendment 1 to Contract Phase 2 Demolition and civil-reconstruction work; Supply and installation,
Italy,BODINO ENGINEERING SRL,of Multimedia Systems,"5,589,107.19"
Italy,A.T.I. SANITAL-PIEMONTE-LATECNICA,Cleaning Multiservices,"68,681.32"
Italy,DE BESI - DI GIACOMO SPA,Computer Main Frame Insurance Policy,"31,603.90"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,Consultancy Service,"39,835.84"
Italy,BODINO ENGINEERING SRL,Engineering Services for the Sheikh Zayed International Media Centre,"119,891.01"
Italy,ITALIA LOGISTICA SRL,External Storage,"77,793.49"
Italy,FT 2000 SRL,FAO Letters of Agreement training 10-21 October 2011 to F.T. 2000 Casa San Bernardo,"36,974.01"
Italy,ROTOCLASS SRL,Fees for the period 1 July 2011 - 30 June 2012 - Maintenance of archive machines,"43,458.57"
Italy,ELETTROSERVICE SPA,Fornitura di materiale elettrico-,"68,681.32"
Italy,CARLSON WAGONLIT TRAVEL,"Framework Agreement for Events, Managements Solution","36,208.87"
Italy,CARLSON WAGONLIT TRAVEL,"Framework Agreement for Events, Managements Solution","33,254.79"
Italy,CARLSON WAGONLIT TRAVEL,Framework Agreement for the organization of meetings and events,"167,889.73"
Italy,CARLSON WAGONLIT TRAVEL,Framework Agreement for the organization of meetings and events,"31,267.53"
Italy,CARLSON WAGONLIT TRAVEL,Framework Agreement for the organizationof meetings and events,"277,175.97"
Italy,MARIENI PAOLO,Glazing Services,"68,681.32"
Italy,POSTE ITALIANE SPA - SEDE LAZIO,Handling of ORGs Mail and Distibution Service,"206,043.96"
Italy,AYS AT YOUR SERVICE,Handling of the Organization's Mail and Distribution Services,"412,087.91"
Italy,AYS AT YOUR SERVICE,Handling of the organization's Mail and Distribution Services 2011),"66,666.67"
Italy,POSTE ITALIANE SPA - SEDE LAZIO,Handling of the organizations Mail and Distribution Services: Remailing,"95,759.23"
Italy,DHL EXPRESS (ITALY) SRL,Handling of the Organization's Mail and Ditribution Services,"755,494.51"
Italy,DHL EXPRESS (ITALY) SRL,Handling of the Organization's Mail and Ditribution Services,"41,039.67"
Italy,ITALIA LOGISTICA SRL,Handling of the Organization's Publications,"231,607.63"
Italy,HEWLETT PACKARD ITALIANA SPA,Hardware and Software maintenance for HP servers,"229,712.68"
"",,Harpa Italia - Renewal until 31 December 2013 of maintenance contract Performance Load Testing,
Italy,HARPA ITALIA SRL,Software Tool,"43,077.33"
Italy,GEOSOLUTIONS SAS DI SIMONE GIANNECCHINI,ICT Consultancy Services,"118,025.75"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,ICT Consultancy Services,"44,814.81"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,ICT Consultancy Services,"44,814.81"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,ICT Consultancy Services,"42,914.67"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,ICT Consultancy Services,"41,946.67"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,ICT Consultancy Services,"32,831.74"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,ICT Consultancy Services,"30,313.39"
Italy,ENGINEERING INGEGNERIA INFORMATICA SPA,ICT Consultancy Services,"45,849.00"
Italy,GEOSOLUTIONS SAS DI SIMONE GIANNECCHINI,ICT Consultancy ServicesFrom June to December 2011,"131,459.23"
Italy,ILO - INTERNATIONAL LABOUR OFFICE,Incorporating Impact Assessment in programme design - TCSFD,"49,928.67"
Italy,INTEROUTE SPA,Internet Connectivity services - GF/HQR/CPA 260484-2010/CIOF - One Yera from Dec 2011,"31,200.00"
Italy,INTEROUTE SPA,Interoute,"33,900.00"
Italy,CARLSON WAGONLIT TRAVEL,Joint Preferred Hotel Programme (PHP)-Hotel Sourcing and Contracting Services - CSAD,"50,872.09"
Italy,ALES 24 SRL,lavori e servizi di manutenzione ordinaria e lavori di costruzione e ristrutturazione,"118,233.62"
Italy,ALES 24 SRL,"Lavori e servizi di manutenzione ordinaria e lavori di costruzione e ristrutturazione""","121,082.62"
Italy,COLT TECHNOLOGY SERVICES SPA,Long Distance Telephone calls -Least Cost Routing,"142,857.14"
Italy,COLT TECHNOLOGY SERVICES SPA,Long Distance Telephone Calls-Least Cost Routing,"157,687.25"
Italy,SWISS POST PORTA A PORTA SPA,Mailing Service - Trail period (3 months) - Swiss Post Roma,"42,253.52"
Italy,FERRAMENTA MESSINA SNC,Maintenance Materials Supplies Service,"131,406.04"
Italy,WURTH SRL,Maintenance Materials Supplies Service - Part 2,"65,703.02"
Italy,ZANZI SERVIZI SPA,"Maintenance of Electrical Installation, fire detection and alarm system","220,416.21"
Italy,ZANZI SERVIZI SPA,"Maintenance of electrical installation, fire detection and alarm systems","188,549.75"
Italy,ZANZI SERVIZI SPA,"Maintenance of electrical installation, fire detection and alarm systems","50,824.87"
Italy,ZANZI SERVIZI SPA,Maintenance of Electrical Installations and Fire Detection and Alarm Systems,"247,252.75"
Italy,ZANZI SERVIZI SPA,Maintenance of Electrical Installations and Fire Detection and Alarm Systems,"91,667.09"
Italy,ZANZI SERVIZI SPA,Maintenance of Electrical Installations and Fire Detection and Alarm Systems,"53,331.53"
Italy,KONE SPA,Maintenance of elevators and freight elevators,"91,661.97"
Italy,SIEMENS BUILDING TECHNOLOGIES SPA,Maintenance of fire detection and alarm systems,"65,798.57"
Italy,KONE SPA,Maintenance of Lift,"44,697.80"
Italy,SIEMENS BUILDING TECHNOLOGIES SPA,Maintenance of Siemens Fire Detection Control Panels,"35,511.63"
Italy,IMPACT ITALIA SRL,Management and Leadership Programmes - (MLC),"362,092.86"
FAO Continued,,,
Italy,CARLSON WAGONLIT TRAVEL,Meeting for the TCE to be held in Fiuggi from 30 April 2011 to 11 May 2011,"38,334.73"
Italy,MICROSOFT SRL,Microsoft Alliance Premium Support Contract,"124,800.00"
Italy,VODAFONE OMNITEL N.V.,Mobile Telecommunication Services,"239,616.24"
Italy,VODAFONE OMNITEL N.V.,Mobile Telecommunication Services,"200,493.28"
Italy,VODAFONE OMNITEL N.V.,Mobile Telecommunication Services,"173,655.85"
Italy,ALESSANDRO PICCA IN ARTE ALESSANDRO ROMANO,Monumento alla Peste Bovina,"44,444.44"
Italy,ORACLE ITALIA SRL,Oracle - OLSA Umbrella Agreement for the Procurememnt of Oracle Corp Licenses,"33,504.95"
Italy,ORACLE ITALIA SRL,Oracle Italia OLSA Umbrella Agreement,"129,320.00"
"",,Oracle OLSA Umbrella Agreement - Maintenance for 2012-2013 Oracle EBS Technology products,
Italy,ORACLE ITALIA SRL,and Oracle Discoverer Desktop Edition product,"1,282,524.64"
Italy,ALES 24 SRL,Ordinary Maintenance,"152,497.05"
Italy,ALES 24 SRL,Ordinary maintenance,"71,225.07"
Italy,ALES 24 SRL,Ordinary Maintenance,"71,225.07"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"995,303.73"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"743,193.58"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"390,430.41"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"333,333.33"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"280,437.76"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"246,666.67"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"129,871.41"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"125,901.92"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"114,825.58"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"98,530.59"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"82,079.34"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"80,336.65"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"65,165.61"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"54,174.15"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"52,055.80"
Italy,ALES 24 SRL,Ordinary maintenance and Construction Works,"50,481.73"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"48,133.33"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"46,666.67"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"43,733.33"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"40,101.11"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"38,402.67"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"35,466.67"
Italy,ALES 24 SRL,Ordinary maintenance and Construction Works,"32,669.29"
Italy,ALES 24 SRL,Ordinary Maintenance and Construction Works,"30,029.60"
Italy,VODAFONE OMNITEL N.V.,Payment of Invoices (10 April to 9 August 2011),"415,572.59"
Italy,VODAFONE OMNITEL N.V.,Payment of Invoices (from 10 August to 09 October 2011),"168,415.54"
Italy,ORACLE ITALIA SRL,PR 46211 - GF/HQR/CPA 223542-2008/KCTP - OLSA Umbrella Contract),"49,947.00"
"",,"PR 46491 - GF/HQR/CPA 263332-2010/CSAI - A.T.I. Sanital-Piemonte-LaTecnica ""Multiservice",
Italy,A.T.I. SANITAL-PIEMONTE-LATECNICA,"Contract""","4,225,442.31"
Italy,BUSINESS VALUE SRL,PR 47026 - OT/GF/HQR 270064-2011/CSAC - Consultancy Services,"30,800.00"
Italy,COLT TECHNOLOGY SERVICES SPA,PR 47539 - GF/HQR/CPA 261762-2010/CIOF - From Dec 2011 to Dec 2012,"40,329.22"
Italy,BODINO ENGINEERING SRL,PR 48087 - GF/HQR/CPA 270827-2001/CSAI - Amend. No. 2 ( Sheikh Zayed Center),"129,064.71"
Italy,BG & PARTNERS SRL,PR 48321 - Indesign Server - GF/HQR/CPA 263099-2010/CIO,"38,153.27"
Italy,CARLSON WAGONLIT TRAVEL,PR 48333 - Investement Days 2011 - TCIDD,"33,254.58"
"",,"Preparation of the 8th International Conference on Diet and Activity Methods, 14-17 May 2012,",
Italy,FASI SRL,Rome,"62,947.07"
Italy,CARLSON WAGONLIT TRAVEL,"Procurement Training, Rome 12-16 July 2010 Ref Radisson Blue Hotel","47,852.11"
Italy,EDISCO SRL,Projection and Audio Video systems fot the Sheikh Zayed International Media Centre,"495,459.84"
Italy,METEO CONSULT BV,Provision of Customized Metereological Data on a daily basis to the desert locust -,"30,450.00"
Italy,GARTNER ITALIA SRL,Provision of information communications and technologies consulting services,"94,640.00"
Italy,GESCA SRL,Provision of Sophos End Point Protection System,"226,640.00"
Italy,BODINO ENGINEERING SRL,PRs 48525 and 48701 - GF/HQR/CPA 270827-2011/CSAI,"1,016,072.83"
Italy,IBM ITALIA SPA,Renewal and Extension of IBM-FileNet,"116,000.00"
Italy,XEROX SPA,Rental of black and white duplicating system -,"120,845.07"
Italy,CANON ITALIA SPA,Rental of Duplicating Sytem,"151,549.30"
Italy,HITRAC ENGINEERING GROUP SRL,Running and maintenance of A/C and heating systems - Umbrella PO for WO,"542,582.42"
Italy,HITRAC ENGINEERING GROUP SRL,Running and Maintenance of Air Conditioning,"49,692.16"
Italy,HITRAC ENGINEERING GROUP SRL,Running and Maintenance of Air Conditioning and Heating Systems,"412,100.43"
Italy,HITRAC ENGINEERING GROUP SRL,Running and Maintenance of Air Conditioning and Heating systems,"78,687.15"
Italy,HITRAC ENGINEERING GROUP SRL,Running and Maintenance of Air Conditioning and Heating Systems,"67,752.40"
Italy,HITRAC ENGINEERING GROUP SRL,Running and Maintenance of Air Conditioning and Heating Systems,"58,411.44"
Italy,HITRAC ENGINEERING GROUP SRL,Running and Maintenance of Air Conditioning and Heating Systems,"56,949.21"
Italy,HITRAC ENGINEERING GROUP SRL,"Running and Maintenance of Air Conditioning and Heating Systems""","66,755.94"
Italy,HITRAC ENGINEERING GROUP SRL,Running and Maintenance of air-conditioning and heating systems,"52,564.36"
"",,Running and manintenance of air-conditioning and heating systems Yearly fee (11 Nov 2010 - 10,
Italy,HITRAC ENGINEERING GROUP SRL,Nov 2011) & Amendment No. 6mendment No. 6,"637,161.31"
"",,Running and manintenance of the HVAC systems and catering equipment - Amendment No. 7,
Italy,HITRAC ENGINEERING GROUP SRL,(contract extension ungtil 3p1p Degc 2012) g,"140,144.21"
Italy,HITRAC ENGINEERING GROUP SRL,frigorifera con tre gruppi frigoriferi raffreddati ad aria,"1,708,114.99"
Italy,VILLANI E VILLANI SRL,Sound /light systems for the Sheikh Zayed International Media Center,"31,333.33"
Italy,XEROX SPA,Supply & Maintenance of Multifunction copiers and printers,"231,527.03"
Italy,XEROX SPA,Supply and Maintenance of Multifunction copiers,"215,793.87"
Italy,XEROX SPA,Supply and maintenance of multifunction copiers and printers,"216,893.51"
Italy,XEROX SPA,Supply and Maintenance of Multifunction copiers and printers,"148,148.15"
Italy,XEROX SPA,Supply and Maintenance of Multifunction copiers-printers,"80,975.27"
