ECLAC,,,
Austria,AMEX EXPORT- IMPORT GMBH,Laboratory Supplies & Cosumables for Belarus & Ukraine,"38,471.90"
Austria,AMEX EXPORT- IMPORT GMBH,Metrology Equipment for  African Countries,"94,393.52"
Austria,AMEX EXPORT- IMPORT GMBH,Seed Lab testing equipment,"82,252.00"
Austria,VWR INTERNATIONAL GMBH,Laboratory equipment,"41,131.05"
Austria,WINTERSTEIGER AG,Demurrages chages incurred by Wintersteiger AG,"64,960.00"
Austria,WINTERSTEIGER AG,Early Generation Seed Prod. for  Destinations,"114,065.00"
Austria,WINTERSTEIGER AG,Plot Seeder,"50,132.25"
Austria,WINTERSTEIGER AG,Replacement of damaged parts of threshing machinery,"43,015.79"
Bangladesh,ACI LIMITED,Secateur,"116,000.00"
Bangladesh,ACI MOTORS LTD,Power tillers ( wheel tractor) including implements & spare parts,"1,428,135.68"
Bangladesh,ACI MOTORS LTD,Pump body weight kg including spare parts and freight,"118,024.00"
Bangladesh,CITY FEED PRODUCTS LTD,"FEED FOR CHICKEN, DUCK AND COW","552,150.00"
Bangladesh,DAK DIYE JAI (DDJ),CHICKEN AND DUCK ANIMALS,"345,550.00"
Bangladesh,DJ AGRO LIMITED,CHICKEN FOR BANGLADESH,"329,250.00"
Bangladesh,DJ AGRO LIMITED,COWS TO VARIOUS LOCATIONS IN BANGLADESH,"464,900.00"
Bangladesh,DJ AGRO LIMITED,GOATS TO VARIOUS LOCATIONS IN BANGLADESH,"225,000.00"
Bangladesh,MADINA POLYMER IND. LTD.,SEED AND GRAIN STORAGE SILOS,"427,055.00"
Bangladesh,RAHMAN ENGINEERING WORKS,Power threshers & spare parts,"93,842.00"
Bangladesh,TARA TARI,Fiberglass boats,"65,554.50"
Belgium,CONTACT FORESTIER,Forestry equipment,"76,043.38"
Belgium,DEMIMPEX-VRP,Vehicle for project,"41,950.00"
Belgium,DEMIMPEX-VRP,Vehicle for project,"56,970.00"
Belgium,SOMEX SA,Fishing Gear for Nicaragua,"43,101.00"
Botswana,SYSTRONIX,LABORATORY EQUIPMENT,"48,172.15"
Brazil,FITARELLI MAQUINAS AGRICOLAS LTDA,Planters,"63,445.00"
Brazil,TRAMONTINA MULTI SA,Garden Hand Tools,"70,843.00"
Brazil,ZENITH ASSESSORIA EX IMPORTACAO E EXPORTACAO LTDA,Agricultural tools and equipments,"74,321.40"
Burkina Faso,KING AGRO,Maize Seed,"170,545.00"
Burkina Faso,KING AGRO,Rice seeds,"413,000.00"
Burkina Faso,TROPIC AGRO CHEM SARL,Fertilizer,"189,093.88"
Burundi,NIYONGABO PRIME,Bean seeds,"147,000.00"
Cambodia,AQIP SEED COMPANY,RICE SEED FOR CAMBODIA,"678,715.50"
Cambodia,"HENG PICH CHHAY IMPORT-EXPORT CO.,LTD.",FERTILIZERS,"274,000.60"
Cambodia,"HENG PICH CHHAY IMPORT-EXPORT CO.,LTD.",UREA FERTILIZERS,"1,998,459.79"
Cambodia,SYS CONSTRUCTION MATERIALS STORE,Air tight  bins,"307,751.00"
Cameroon,BIO FIELD,Base seeds for,"30,215.00"
Cameroon,BIO FIELD,Certified seeds,"335,180.00"
Canada,GENEQ INC SCIENTIFIC INSTRUMENTS,GPS with accessories,"36,473.50"
Canada,GENEQ INC SCIENTIFIC INSTRUMENTS,GPS with accessories,"35,142.50"
China,DANDONG IMPORT & EXPORT CORPORATION,SPRING BARLEY SEEDS,"354,340.00"
China,ITI COMPANY (SHANGHAI) LTD.,PROCUREMENT OF FARMING TOOLS FOR LAOS,"40,320.00"
Denmark,ADVIZING IT,COMPUTERS TO EGYPT,"42,280.00"
Denmark,ADVIZING IT,DESKTOPS WITH MONITORS,"60,405.00"
Denmark,ADVIZING IT,INSPECTION VS PO,"32,630.00"
Denmark,ADVIZING IT,INSPECTION VS PO,"59,794.00"
Denmark,ADVIZING IT,INSPECTION VS PO,"31,637.00"
Denmark,ADVIZING IT,IT Equipments for various projects,"62,329.90"
Denmark,ADVIZING IT,PHOTOCOPYING  MACHINE TO IVORY COST,"75,230.00"
Denmark,DANIMEX COMMUNICATION A/S,Codan NGT VG mobiel package & installation,"89,208.82"
Denmark,DANIMEX COMMUNICATION A/S,Communication equipment for various projects,"38,120.94"
Denmark,DANOFFICE LTD,Acquisition of CISCO Gbps Equipment,"59,325.00"
Denmark,DANOFFICE LTD,Acquisition of CISCO Wireless Equipment,"63,097.79"
Denmark,DANOFFICE LTD,Acquisition of CISCO Wireless Equipment,"54,384.10"
Denmark,DANOFFICE LTD,Acquisition of FAO Core Switch Gbps Upgrade Equipment,"50,864.10"
Denmark,DANOFFICE LTD,"Base, Power & Ultra Lightweight Laptops","49,978.25"
Denmark,DANOFFICE LTD,computers to multiple locations  LTA,"434,232.50"
Denmark,DANOFFICE LTD,HP Compac Elite  CM Computers + HP P EliteBook & HP P EliteBook Laptops,"33,019.50"
Denmark,DANOFFICE LTD,HP Compaq Elite  + HP Compac Elite  (Power Configuration) Computers,"36,300.00"
Denmark,DANOFFICE LTD,HP Compaq Elite  Computers + HP P EliteBook Laptops,"37,349.50"
Denmark,DANOFFICE LTD,HP Compaq Elite  SFF & HP Compac Elite  CM Computers,"64,587.50"
Denmark,DANOFFICE LTD,HP Desktop Computers + Monitors,"40,246.00"
Denmark,DANOFFICE LTD,Netgear Switches,"95,178.00"
Denmark,KJAER & KJAER A/S,Motorcycle,"73,290.70"
Denmark,KJAER & KJAER A/S,MOTORCYCLES WITH ACCESSORIES,"49,094.33"
Denmark,KJAER & KJAER A/S,Vehicle,"41,720.00"
Denmark,KJAER & KJAER A/S,Vehicles,"45,130.00"
Denmark,KRUUSE JORGEN A/S,Laboratory consumables,"68,465.28"
Denmark,KRUUSE JORGEN A/S,VETERINARY LABORATORY CONSUMABLES,"62,998.64"
Denmark,UNITED NATIONS OFFICE FOR PROJECT SERVICES (UNOPS),Vehicle,"54,137.97"
Denmark,UNITED NATIONS OFFICE FOR PROJECT SERVICES (UNOPS),Vehicle,"43,140.00"
Denmark,UNITED NATIONS OFFICE FOR PROJECT SERVICES (UNOPS),Vehicle and motorcycles for various projects,"53,770.50"
Denmark,VIKIMA SEED A/S,Seeds,"42,412.00"
Denmark,VIKIMA SEED A/S,Seeds,"35,415.00"
Dominican Republic,COMERCIAL FIGUEROA SRL,Animal cages with accessorie,"41,663.68"
Dominican Republic,"COMITÉ AGROPECUARIO UNITARIO DE SAN JUAN, INC",(supersedes PO ),"198,300.00"
Dominican Republic,"COMITÉ AGROPECUARIO UNITARIO DE SAN JUAN, INC","Bean seeds,  variety Buena Vista for Haiti","616,496.00"
Dominican Republic,CORPORACION AMADEA S.A. (COAMSA),Agricultural Hand Tools for Haiti,"183,390.00"
Dominican Republic,CORPORACION AMADEA S.A. (COAMSA),Agricultural Hand Tools for Haiti (Supersedes PO ),"126,000.00"
Dominican Republic,CORPORACION AMADEA S.A. (COAMSA),Agricultural Tools for Haiti,"130,114.50"
FAO Continued,,,
Dominican Republic,FERQUIDO,Rice seeds,"272,260.00"
Dominican Republic,FERTILIZANTES QUIMICOS DOMINICANOS SA,Fertilizer: Urea granular and NPK,"480,100.00"
Dominican Republic,GRANOS NACIONALES SA,MAIZE SEEDS (FRANCES LARGO) TO SANTO DOMINGO,"51,700.00"
Dominican Republic,"VITRO PLANTAS DEL CARIBE, S.A.",Vitroplants bananier,"55,000.00"
Egypt,SCIENTECH CO,NA,"32,610.00"
Ethiopia,GENERAL CHEMICALS AND TRADING PVT LTD CO,Veterinary Pharmaceuticals,"65,505.11"
Ethiopia,NATIONAL VETERINARY INSTITUTE,Vaccines,"85,962.25"
France,ALPHA LAB,Laboratory goods and consumables,"104,185.79"
France,BAUCHE S.A.,Fertilizer for project,"36,774.99"
France,CPS - CFAO PROCUREMENT SERVICES,TOYOTA VEHICLES,"109,800.00"
France,CPS - CFAO PROCUREMENT SERVICES,Vehicle,"41,540.00"
France,CPS - CFAO PROCUREMENT SERVICES,Vehicle,"42,520.00"
France,CPS - CFAO PROCUREMENT SERVICES,Vehicle,"42,520.00"
France,FRARIMPEX SARL,PESTICIDES,"75,855.00"
France,GERMICOPA SA,Potato Seeds,"237,690.00"
France,KULKER SAS,Drip irrigation equipment,"383,106.81"
France,TECNOROPE,Construction material,"91,295.31"
France,TECNOROPE,Construction material,"49,740.50"
France,YARA FRANCE,Fetilizer Urea,"48,365.00"
Germany,BASF SE,Teflubenzuron,"448,812.00"
Germany,BOSS PRO-TEC GMBH,Watering Cans,"182,840.00"
Germany,FLEISCHHACKER GMBH & CO KG,Port. DRY ICE MAKERS for EGYPTA E.,"72,526.00"
Germany,LABSCO GMBH & CO KG LABORATORY SUPPLY COMPANY,Lab. Equi for  Central American Countires,"62,945.11"
Germany,LABSCO GMBH & CO KG LABORATORY SUPPLY COMPANY,LABORATORY EQUIPMENT,"216,557.29"
Germany,LABSCO GMBH & CO KG LABORATORY SUPPLY COMPANY,LABORATORY EQUIPMENT,"240,154.00"
Germany,LABSCO GMBH & CO KG LABORATORY SUPPLY COMPANY,LABORATORY EQUIPMENT,"190,337.77"
Germany,LABSCO GMBH & CO KG LABORATORY SUPPLY COMPANY,Laboratory equipment with accessories,"42,128.00"
Germany,LABSCO GMBH & CO KG LABORATORY SUPPLY COMPANY,Laboratory equipments,"30,250.00"
Germany,LABSCO GMBH & CO KG LABORATORY SUPPLY COMPANY,Race analysis equipment,"38,572.00"
Germany,PHAESUN GMBH,Solar modules and solar pump including installation,"64,733.44"
Germany,RAPIDEYE AG,Purchase of Satellite Imagery,"61,809.52"
Germany,SHIMADZU EUROPA GMBH,Laboratory consumables,"41,897.00"
Guatemala,AGROCOMERCIAL CHADIEVALLEVERDE SA,Maize seeds,"52,348.03"
Guatemala,FERTIORGANICO,ORGANIC MANURE,"269,651.68"
Guatemala,FERTIORGANICO,Organic Manure for Guatemala,"98,384.43"
Guatemala,SEMILLAS DE ZACAPA SA,Maize Seeds,"37,800.84"
Guatemala,YARA GUATEMALA SA,FERTILIZER,"998,973.33"
Guatemala,YARA GUATEMALA SA,Fertilizer NPK -- (complex) and Urea -- (prilled grade),"683,462.17"
Guinea,E.T.A. ENTREPRISE TIDIANE AGRICULTURE,RICE SEED,"66,667.00"
Haiti,AGROTECHNIQUE S.A.,WATER TANKS,"348,000.00"
Haiti,ALLIANCE DISTRIBUTION SA,Galvanized Iron & Painting for Silos for Haiti,"119,995.00"
Haiti,AU JARDIN TROPICAL,MAIZE SEED VARIETY CHICKEN CORN,"160,000.00"
Haiti,AU JARDIN TROPICAL,RICE SEEDS,"100,000.00"
Haiti,MAISON APOLLOS MEDACIER,Stain-led bars for Haiti,"67,558.00"
Haiti,SOGESEP SA,Agricultural Tools for Haiti,"128,500.00"
Haiti,SOGESEP SA,Agricultural Tools for Haiti,"758,663.00"
Haiti,SOGESEP SA,Bean seeds Icta Ligero,"47,680.00"
Haiti,SOGESEP SA,Bean seeds Icta Ligero (SOGESEP),"261,200.00"
Haiti,SOGESEP SA,Maize Seeds Chicken corn variety for Project,"392,800.00"
Haiti,SOGESEP SA,MAIZE SEEDS VARIETY CHICKEN CORNPROJECT  AND,"98,200.00"
Haiti,SOGESEP SA,repeat order for Bean seeds Icta Ligero (PO ),"59,600.00"
Haiti,SOGESEP SA,Rice seeds,"591,360.00"
Haiti,SOGESEP SA,supersedes PO  (repeat order for PO ),"98,200.00"
Haiti,VIDRO TRADING,AGRICULTURAL EQUIPMENT,"321,214.00"
Haiti,VIDRO TRADING,WATER PUMS,"109,750.00"
Honduras,CADELGA S.A.,Bean Seeds,"77,372.84"
Honduras,EYL COMERCIAL - AGROPECUARIA SA,Fertilizer Foliar,"59,114.10"
Honduras,EYL COMERCIAL - AGROPECUARIA SA,Fertilizer Foliar,"54,445.90"
Honduras,FERTILIZANTES DE CENTROAMERICA (HONDURAS) S.A.,Fertilizers NPK,"406,501.86"
Honduras,FERTILIZANTES DE CENTROAMERICA (HONDURAS) S.A.,"FERTILIZERS: DAP, UREA AND NPK","978,634.31"
Hong Kong,FERTILIZANTES DE CENTROAMERICA (HONDURAS) S.A.,UREA,"1,232,982.00"
Hong Kong,FERTILIZANTES DE CENTROAMERICA (HONDURAS) S.A.,NPK fertilizer,"607,000.00"
India,BELLSTONE HI-TECH INTERNATIONAL,Laboratory equipments,"42,712.00"
India,BELLSTONE HI-TECH INTERNATIONAL,MASKS,"27,930.00"
India,GLONET MARKETING PVT LTD,Tractors with accessories,"566,160.00"
India,INDOSAW,Agricultural equipments,"55,283.66"
India,MAXCARE MARKETING & TECHNICAL SERVICES,ANIMAL FEED PLANT WITH INSTALLATION,"103,674.00"
India,MAXCARE MARKETING & TECHNICAL SERVICES,Dairy Equipment and installation,"127,970.00"
India,OSAW AGRO INDUSTRIES PVT LTD,PRN Air Screen Cleaner,"32,328.00"
Indonesia,QUADRANT COMPUTER SYSTEM,IT Kits,"399,222.71"
Italy,BERTOLI SRL,"Centrifugal pumps electrical , pipes and spares parts","125,493.60"
Italy,CHIMICA OMNIA SRL,Lab. Equi/consumables for  Central American Countires,"74,940.84"
Italy,CHIMICA OMNIA SRL,Poultry Related Equipment  for Eritrea,"72,654.61"
Italy,COELMO SRL,GENERATORS,"210,541.21"
Italy,COGEMAT SRL,Food processing equipments with accessories for project,"148,340.00"
Italy,CONTRACT HOTEL ITALIA,Carpets tiles to cover maintenance needs and replace notoriuos areas,"78,895.41"
Italy,DELL SPA,Acquisition of Server T for SELM,"241,421.58"
Italy,DELL SPA,ICT Support Equipment,"37,721.98"
Italy,DELL SPA,Optiplex  Desktops (Power Configuration) + Latitude E Laptops,"40,930.54"
Italy,DELL SPA,Server Acquisitions,"31,133.17"
Italy,DELL SPA,"Server and accessories to be sent to Indonesia, Sri Lanka and Japan","52,466.95"
Italy,DELL SPA,Server for FAO Offices,"44,729.13"
Italy,EDISCO SRL,Audio equipment,"33,788.49"
Italy,FLORSILVA ANSALONI SRL,NA,"37,529.50"
Italy,FLORSILVA ANSALONI SRL,"Pepper, tomato, okra, Swiss chard & spinach (vegetable seeds)","54,100.00"
Italy,FLORSILVA ANSALONI SRL,Tomato and pepper (vegetable seeds),"32,430.00"
Italy,FLORSILVA ANSALONI SRL,Vegetable seeds,"146,783.57"
Italy,FLORSILVA ANSALONI SRL,Vegetable Seeds,"40,782.00"
Italy,FURIA SEMENTI,Vegetable seeds,"80,160.00"
Italy,GHERARDI SRL,AGRICULTURAL MACHINERY FOR SOIL PREPARATION,"78,579.23"
Italy,HARPA ITALIA SRL,(Enclosure X + TB disks) Hosting- pilot low level storage,"37,763.27"
Italy,HARPA ITALIA SRL,Acquisition of  Intel Servers for Project MIS,"39,456.81"
Italy,HARPA ITALIA SRL,Acquisition of Development Server for IPSAS/Release,"91,060.21"
Italy,HARPA ITALIA SRL,Acquisition of Disks for Centralized Network Service Infrastructure,"35,312.83"
Italy,HARPA ITALIA SRL,Acquisition of Integrity Servers for MIS,"175,095.55"
Italy,HARPA ITALIA SRL,Acquisition of Rack + Disks,"54,393.39"
Italy,HARPA ITALIA SRL,Acquisition of SAN EVA,"139,209.70"
Italy,HARPA ITALIA SRL,Acquisition of Servers & Storage for CMS Project,"53,701.57"
Italy,HARPA ITALIA SRL,Disks (Enclosure X+TB),"37,763.27"
Italy,HARPA ITALIA SRL,PRs  & Xp Disk Space (part  for EBS Rel Upgrade and part  for MIS Infrastructure),"73,767.35"
Italy,IMPEX SRL,Vegetable Seeds,"228,600.17"
Italy,INTERTRADE INTERNATIONAL SERVICES SRL,PROCUREMENT OF FARMING TOOLS FOR LAOS,"101,317.08"
Italy,INTERTRADE INTERNATIONAL SERVICES SRL,Watering Cans for Bangladesh,"127,800.00"
Italy,OSV SRL ORGANIZZAZIONE SVILUPPO VENDITE,SPRAYERS,"32,045.00"
Italy,OSV SRL ORGANIZZAZIONE SVILUPPO VENDITE,Tractors spare parts and accessories for project,"66,176.50"
Italy,SFOGGIATECH SRL,MILK COLLECTION CENTER EQUIPMENT,"388,718.00"
Italy,SIAP MICROS SRL,Meteorological equipment with accessories for various projects,"80,038.06"
Italy,SPAZIO PC SRL,Haiti hearthquakeCamping equipment,"32,913.17"
Italy,STAGETEC,Acquisition of Audio Digital Mixing System,"52,356.02"
Italy,SUBA & UNICO S.R.L.,VEGETABLE SEEDS,"225,558.00"
Italy,SUMERAN HANDELS SRL,Vegetable seeds,"276,854.10"
Italy,SUMERAN HANDELS SRL,Vegetable seeds,"92,369.50"
Italy,WORLD FOOD PROGRAMME,TRANSPORT OF SEEDS,"256,249.77"
Japan,"ARANO K & CO, LTD",Motocycles,"389,072.00"
Japan,"ARANO K & CO, LTD",Motocycles,"524,621.44"
Japan,"GERBER, J & COMPANY (JAPAN) LTD",Motocycles,"50,640.00"
Japan,"GERBER, J & COMPANY (JAPAN) LTD",Motocycles,"107,560.00"
Japan,"GERBER, J & COMPANY (JAPAN) LTD",Motocycles,"33,810.00"
Japan,"GERBER, J & COMPANY (JAPAN) LTD",Motocycles,"46,536.00"
Japan,"NISSAN TRADING CO, LTD VEHICLES DEPT",Vehicle,"36,888.89"
Japan,"NISSAN TRADING CO, LTD VEHICLES DEPT",Vehicle,"32,658.77"
FAO Continued,,,
Japan,TOYOTA MOTOR CORPORATION,TOYOTA LAND CRUISER,"31,639.87"
Japan,TOYOTA MOTOR CORPORATION,Toyota Land Cruiser,"31,410.00"
Japan,TOYOTA MOTOR CORPORATION,Vehicle,"67,894.89"
Japan,TOYOTA MOTOR CORPORATION,Vehicle,"32,496.18"
Japan,TOYOTA MOTOR CORPORATION,Vehicle,"33,794.00"
Japan,TOYOTA MOTOR CORPORATION,Vehicles,"60,016.00"
Japan,TOYOTA MOTOR CORPORATION,Vehicles,"148,649.89"
Japan,TOYOTA MOTOR CORPORATION,Vehicles,"38,041.44"
Japan,TOYOTA MOTOR CORPORATION,Vehicles,"67,112.95"
Japan,TOYOTA MOTOR CORPORATION,Vehicles,"74,394.43"
Japan,TOYOTA MOTOR CORPORATION,Vehicles,"69,514.35"
Japan,TOYOTA MOTOR CORPORATION,Vehicles,"42,409.75"
Japan,TOYOTA MOTOR CORPORATION,Vehicles,"470,516.49"
Japan,TOYOTA TSUSHO CORPORATION,Vehicles,"40,931.11"
Jordan,JOVAC - JORDAN BIO INDUSTRIES CENTER,Vaccines,"49,500.00"
Jordan,JOVAC - JORDAN BIO INDUSTRIES CENTER,Vaccines,"45,000.00"
Jordan,MIDGULF INTERNATIONAL LTD,FERTILIZERS,"541,814.83"
Kenya,DEVJI MEGHJI & BROTHERS LTD,FERTILIZERS,"35,680.00"
Kenya,EAST AFRICAN SEED CO LTD (KENYA),Vegetable seeds,"85,304.90"
Kenya,EAST AFRICAN SUPPLIES & LOGISTICS LTD,Agricultural tools,"62,928.00"
Kenya,SAFARI SEEDS LIMITED,Vegetable seeds,"86,217.00"
Kenya,SPARTAN  RELIEF SUPPLIES LTD,Hand tools for agriculture,"45,696.92"
Kenya,SPARTAN  RELIEF SUPPLIES LTD,Hand tools for agriculture,"70,362.50"
Kenya,SPARTAN RELIEF SUPPLIES LTD,Urea Fertilizer,"38,240.00"
Kenya,TECHNO RELIEF SERVICES LTD,Agricultural hand tools,"144,990.93"
Kenya,TECHNO RELIEF SERVICES LTD,Agricultural tools,"30,618.00"
"Korea, Republic of",SIN POONG INDUSTRY,Rubber boots,"59,750.00"
Kyrgyzstan,OLIGARCH TRADE CO.LTD,AMMONIUM NITRATE AND SINGLE SUPER PHOSPHATE,"325,892.00"
Lebanon,ARD (UNIFERT) SAL,LABORATORY EQUIPMENT,"67,441.00"
Lebanon,ARD (UNIFERT) SAL,AGRICULTURAL MACHINERY,"51,168.46"
Lebanon,ARD (UNIFERT) SAL,"GREENHOUSES,LOW TUNNEL & EQUIPMENT","789,365.00"
Lebanon,ARD (UNIFERT) SAL,VEGETABLE SEEDS,"854,892.00"
Lebanon,DEBBANE FRERES TRADING SAL OFFSHORE,Greenhouses,"351,510.00"
Lebanon,LIBAN SOL SARL,"MILKING MACHINES, CANS, FILTERS","317,650.00"
Mali,UNITE DJENA,Animal feed,"415,614.00"
Mauritania,C.D.I.,IT Equipment,"301,680.00"
Mexico,DISTRIBUIDORA AMASA S.A. DE CV,Agricultural tools,"34,455.26"
Mongolia,ALTAN TARIA CO. LTD,Concentrate pelleted animal feed,"350,415.51"
Mozambique,AGRIFOCUS,NPK for Mozambique,"248,127.00"
Myanmar,KAMA INDUSTRY CO LTD,Rice Threshers for  local destinations in  Myanmar/,"100,060.06"
Nepal,AGRICULTURE INPUTS COMPANY LTD,FERTILIZERS UREA AND DAP,"641,297.57"
Nepal,BEEJ BRIDHI COMPANY (PVT) LTD,WHEAT AND LENTIL SEEDS,"32,686.60"
Nepal,EVEREST SEED COMPANY,WHEAT SEEDS,"54,400.00"
Nepal,HIGH HIMAL SEED COMPANY,LENTIL SEEDS,"30,329.83"
Nepal,LUMBINI SEED COMPANY PVT LTD,WHEAT AND LENTILS SEEDS,"69,186.13"
Nepal,NATIONAL SEED COMPANY,WHEAT SEEDS,"566,565.45"
Nepal,NEPAL AGRO SEEDS & INPUTS COMPANY P.LTD,WHEAT SEEDS,"46,088.82"
Nepal,UNNAT BEEJ BRIDHI COMPANY,WHEAT AND LENTILS SEEDSB,"151,511.02"
Netherlands,AGRICO BV,Potato Seeds for Niger,"174,020.00"
Netherlands,AGRICO BV,Vehicle with Codan,"61,635.00"
Netherlands,AGRICO BV,Vehicles,"64,200.00"
Netherlands,AGRICO BV,Vehicles,"65,770.00"
Netherlands,BAKKER BROTHERS ZAADTEELT EN ZAADHANDEL BV,Seeds,"30,414.60"
Netherlands,BAKKER BROTHERS ZAADTEELT EN ZAADHANDEL BV,Seeds,"51,763.50"
Netherlands,BAKKER BROTHERS ZAADTEELT EN ZAADHANDEL BV,Seeds,"42,259.00"
Netherlands,BAKKER BROTHERS ZAADTEELT EN ZAADHANDEL BV,Seeds,"76,840.00"
Netherlands,BAKKER BROTHERS ZAADTEELT EN ZAADHANDEL BV,Vegetable Seeds,"73,801.50"
Netherlands,HZPC HOLLAND BV,Potato Seeds,"290,937.50"
Netherlands,SIMONIS BV INDUSTRIE-EN HANDELSONDERNERNING,Deltamethrin,"38,040.00"
Netherlands,SIMONIS BV INDUSTRIE-EN HANDELSONDERNERNING,Fertlizer NPK,"470,600.00"
Netherlands,SIMONIS BV INDUSTRIE-EN HANDELSONDERNERNING,Fertlizer NPK,"724,000.00"
Netherlands,SIMONIS BV INDUSTRIE-EN HANDELSONDERNERNING,FERTLIZERS UREA AND NPK,"704,250.00"
Netherlands,TRANSMOTORS BV,Vehicle,"33,058.00"
Netherlands,TRANSMOTORS BV,Vehicle,"33,588.00"
New Zealand,ANIMAL BREEDING SERVICES,Frozen dairy cattle embryos,"300,000.00"
Nicaragua,AGROPECUARIO EN GENERAL S.A. (AGROGENSA),Potato seeds,"351,027.60"
Nicaragua,CISA AGRO COMERCIAL INTERNACIONAL AGRICOL SA,Fertilizer NPK,"259,125.54"
Nicaragua,PESQUEROS DE NICARAGUA,Fishing Equipment,"160,642.60"
Nicaragua,"RAPPACCIOLI MCGREGOR, S.A. - RAMAC",Fertilizer (Urea Granular),"235,852.77"
Nicaragua,"RAPPACCIOLI MCGREGOR, S.A. - RAMAC",Fertilizers,"122,253.25"
Nicaragua,SAGSA DISAGRO S.A.,Fertilizers UREA and NPK,"280,421.90"
Niger,ETS EL HADJI ABDOULAYE ZAKARI,Animal feed,"114,666.77"
Niger,ETS EL HADJI ABDOULAYE ZAKARI,ANIMAL FEED SON DE BLÉ,"805,786.62"
Niger,ETS EL HADJI ABDOULAYE ZAKARI,ANIMAL FEED TO NIGER,"842,333.37"
Niger,ETS EL HADJI ABDOULAYE ZAKARI,Reimbursement partial liquidated damages in respect of orders,"33,058.00"
Niger,GIMPEX SARL,Animal feed,"100,320.00"
Niger,TALBA BUSINESS,Animal feed,"606,350.00"
Niger,TALBA BUSINESS,Animal feed,"101,150.00"
Niger,TALBA BUSINESS,Animal feed,"767,800.00"
